id,age,agerange,highest_education,work_occupation,gender,hhincome,hourswork,livewithpartner,race,marital_status,hispaniclatino,hispaniclatino_group,workfullpart,statereside,laborstatus,start_date,end_date,pa031,pa035,pa005,pa026_a,csh_stored,pa055_b1,pa055_b2,pa055_b3,pa055_b4,pa055_b5,mobile_adopt,mobile_inperson_adopt,mobile_p2p_adopt,computer_adopt,pa044_d,pa013,pa198_b,fees_paid_atm,fees_paid_overdraft,fees_paid_bounced,fees_paid_lowbal,fees_paid_excesstran,fees_paid_teller,fees_paid_none,chk_acnt_num,sav_acnt_num,pa002,pa053,cc_rewards,ccfee_csh,ccfee_late,ccfee_baltran,ccfee_annual,ccfee_overlimit,ccfee_foreign,ccfee_none,pa052,pa056,pa198_a,pa198_c,pa198_f,pa198_g,pa198_i,pa198_k,heard_crypto,crypto_value,pa133_a,pa133_b,pa133_c,which_crypto_bitcoin,which_crypto_eth,which_crypto_doge,which_crypto_lite,which_crypto_other,which_crypto,pa050_csh,pa050_chk,pa050_mon,pa050_dc,pa050_cc,pa050_svc,pa050_banp,pa050_obbp,pa050_crypto,pa024,pa044_a,pa044_b,pa044_c,pa044_g,pa044_h,pa044_i,pa044_e,pa040_e,pa042_a,pa042_e,used_chkcashing,underbanked_monord,underbanked_remittance,pa055_a2_followup,pu010,pu009,pu011,ph006,ph004,ph009_a,ph009_b,ph009_c,ph009_d,ph025_b,ph025_c,ph025_d,income_hh,homeowner,de012,paypref_b1,paypref_web,q115_c_filter,paypref_inperson,bnpl001,bnpl002,bnpl003,bnpl004,bnpl006,have_cash_end,race_white,race_black,race_asian,as003_i4,as003_i1,as003_i2,as003_i3,as003_i5,as003_i6,as003_a7,as003_b7,as003_c7,as003_d7,as003_e7,as003_f7,as003_g7,as003_h7,as003_i7,hh_size,shops_online,cashless01,cashless02s1,cashless02s2,cashless02s3,cashless02s4,cashless02s5,cashless02,cashless03s1,cashless03s2,cashless03s3,cashless03s4,cashless03s5,cashless03,cashless04,cashless06,cashless07s1,cashless07s2,cashless07s3,cashless07s4,cashless07s5,cashless07s6,cashless07,cashless08s1,cashless08s2,cashless08s3,cashless08s4,cashless08s5,cashless08s6,cashless08,fr001_a,fr001_b,fr001_d,fr001_e,chk_acnt_adopt,sav_acnt_adopt,bnk_acnt_adopt,paypal_adopt,zelle_adopt,venmo_adopt,other_nbops_adopt,nbop_acnt_adopt,ob_adopt,mb_adopt,chk_adopt,mon_adopt,csh_adopt,paper_adopt,dc_adopt,cc_adopt,svc_adopt,card_adopt,banp_adopt,obbp_adopt,elect_adopt,crypto_adopt,crypto_used,cc_num,dc_num,pa126_a,race_other,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_self,census_division,e_exp_cover,e_exp_csh,e_exp_chk,e_exp_prepaid,e_exp_od,e_exp_cc,e_exp_sav,e_exp_heloc,e_exp_pawn,e_exp_payday,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_fam,memory_receipts,memory_finrec,memory_memory,memory_oth,memory_none,interest_level,watch_video,video_helpful,urban_cat,ind_weight,ind_weight_all,as003_a4,as003_b4,as003_h4,as003_c4,as003_d4,as003_e4,as003_f4,as003_g4,as003_g1,as003_h1,as003_a1,as003_b1,as003_c1,as003_d1,as003_e1,as003_f1,as003_h2,as003_g2,as003_f2,as003_e2,as003_d2,as003_c2,as003_b2,as003_a2,as003_a3,as003_b3,as003_c3,as003_d3,as003_e3,as003_f3,as003_g3,as003_h3,as003_h5,as003_a5,as003_b5,as003_c5,as003_d5,as003_e5,as003_f5,as003_g5,as003_h6,as003_a6,as003_b6,as003_c6,as003_d6,as003_e6,as003_f6,as003_g6
104850,70,NA,16,3,1,12,5,NA,1,1,0,NA,0,22,5,2022-10-19,2022-10-19,1,1,NA,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,NA,1,1,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,NA,1,NA,1,0,NA,1,1,1,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,NA,0,65000,1,NA,3,3,1,3,1,1,2,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,3,1,0,0,1,0,0,4-1,NA,NA,NA,NA,NA,NA,.,2,2,3,3,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,3,NA,NA,0,0,0,0,0,1,0,0,0,7,2000,NA,NA,NA,2000,NA,NA,NA,NA,NA,3600,1000,3283,0,7883,NA,1,1,0,0,0,2,0,NA,2,0.2671199142932892,0.239014133810997,1,4,5,2,5,2,2,4,3,3,5,4,4,4,4,2,3,4,4,4,3,4,3,5,5,4,5,5,5,2,2,1,2,5,4,4,2,2,2,3,2,1,4,5,5,3,3,5
100752,73,NA,9,NA,0,13,NA,NA,1,1,0,NA,NA,38,5,2022-10-14,2022-10-14,1,1,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,NA,1,1,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,NA,0,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,346,1,4,5,0,0,0,0,0,0,0,0,75000,1,NA,7,4,1,4,1,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,1,0,1,1,0,0,4-3-1,1,4,3,3,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,6,2,NA,0,0,0,0,0,1,0,0,NA,4,2000,0,0,0,0,0,2000,0,0,0,0,0,2000,0,2000,0,0,1,1,0,0,3,1,1,3,2.140176296234131,2.198869466781616,3,4,4,4,4,2,4,4,5,4,4,4,5,5,5,2,4,3,3,3,2,4,4,3,5,3,5,5,4,3,4,1,4,4,4,4,3,3,3,4,4,3,4,4,4,3,4,4
104853,63,NA,12,NA,0,6,NA,NA,1,1,0,NA,NA,4,5,2022-10-17,2022-10-17,1,1,NA,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,NA,0,1,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,NA,0,0,17000,1,NA,4,4,1,4,1,1,2,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,3,1,0,0,1,0,0,4-1,NA,NA,NA,NA,NA,NA,.,3,3,3,2,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,NA,1,NA,0,0,0,0,0,1,0,0,NA,8,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,NA,1,0.20278368890285492,0.2023276686668396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104630,75,NA,10,NA,0,8,NA,NA,1,1,0,NA,NA,22,5,2022-10-25,2022-10-25,1,1,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,1,0,0,0,0,0,0,1,7,4,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,2022,1,NA,2,3,1,3,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,1,0,0,4,4,4,3,4,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,4,1,NA,0,0,0,0,0,1,0,0,NA,7,2000,100,1000,0,900,0,0,0,0,0,100,1000,0,0,1100,0,1,1,1,0,0,2,1,1,1,0.24051165580749512,0.1942819505929947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104757,60,NA,9,2,1,13,44,1,1,6,0,NA,1,35,5,2022-10-20,2022-10-20,1,1,NA,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,1,0,0,0,4,6,1,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,1,1,1,NA,0,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,600,1,5,4,0,0,0,0,1,0,0,0,53000,1,NA,4,3,1,3,1,1,3,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,1,1,1,0,1,0,0,2-1-4,NA,NA,NA,NA,NA,NA,.,4,3,3,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,6,2,NA,0,0,0,0,0,1,0,0,0,8,2000,0,0,0,0,0,2000,0,0,0,700,179,4000,0,4879,0,1,1,1,0,0,2,0,NA,2,2.2158026695251465,2.2294023036956787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106247,72,NA,12,2,0,11,22,0,1,1,0,NA,0,15,5,2022-10-09,2022-10-09,1,1,NA,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,NA,NA,1,0,0,0,0,1,0,0,0,4,4,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,0,1,0,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1500,1,4,2,0,0,0,0,0,0,0,0,43000,1,NA,4,4,1,4,1,1,2,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,3,1,1,0,0,0,0,1-2,NA,NA,NA,NA,NA,NA,.,3,4,3,4,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,4,2,NA,0,0,0,0,0,1,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,50,50,NA,1,0,1,0,0,1,0,NA,1,0.39542269706726074,0.3160575032234192,1,2,3,4,4,3,2,3,4,2,5,4,5,5,2,4,3,3,5,3,4,5,5,5,5,5,5,5,5,4,3,3,3,5,4,5,5,3,4,3,1,1,4,4,4,1,4,4
101524,46,NA,9,3,0,12,40,0,1,1,1,1,1,49,1,2022-10-20,2022-10-20,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,1,NA,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,NA,0,0,50000,0,NA,1,4,1,1,1,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,3,0,1,0,1,0,0,2-4,NA,NA,NA,NA,NA,NA,.,5,5,3,4,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,NA,1,NA,0,1,0,0,0,0,0,0,0,8,1500,0,1000,500,0,0,0,0,0,0,0,250,0,0,250,0,1,0,1,0,0,2,0,NA,1,2.2481539249420166,2.2143394947052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105699,55,NA,9,2,1,14,40,NA,1,1,0,NA,1,25,1,2022-10-15,2022-10-15,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,NA,1,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,NA,1,NA,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,NA,0,85000,1,NA,2,3,1,1,1,1,2,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,3,0,1,0,1,0,0,2-4,NA,NA,NA,NA,NA,NA,.,1,1,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,1,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0,2,0,NA,1,2.2158026695251465,2.2294023036956787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106116,32,NA,13,4,1,15,70,0,2,6,0,NA,1,43,1,2022-10-03,2022-10-03,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,NA,NA,NA,90000,0,NA,1,NA,0,1,3,3,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,1,0,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,.,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1,2,1,1,3,3.3964271545410156,3.236820936203003,4,4,3,3,3,3,3,3,4,3,4,2,4,4,4,4,2,2,2,3,2,2,4,4,1,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3
102973,25,NA,11,2,0,8,40,0,2,6,0,NA,1,24,1,2022-10-27,2022-10-27,1,1,NA,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,NA,1,1,0,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,1,1,0,1,2,NA,1,5,1,3,4,0,0,0,0,0,1,1,0,1,1,NA,3,3,1,3,1,2,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,2,NA,NA,NA,NA,NA,NA,NA,.,0,1,0,0,0,0,2,5,5,5,5,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,10,NA,0,0,0,0,1,3,1,1,1,0.44263994693756104,0.5031861662864685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102318,70,NA,12,3,0,13,4,NA,1,1,0,NA,0,22,5,2022-10-25,2022-10-25,1,1,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,2,NA,1,1,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,NA,1,1,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,1,0,0,0,0,1,0,0,74000,1,NA,6,3,1,3,1,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,4,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,.,3,5,3,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,6,2,NA,0,0,0,0,0,1,0,0,0,7,2000,0,2000,0,0,0,0,0,0,0,125,35655,17000,0,52780,0,1,1,0,1,0,3,1,0,2,0.42691612243652344,0.3368472456932068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100080,58,NA,9,NA,0,12,NA,NA,1,1,0,NA,NA,38,6,2022-10-08,2022-10-08,1,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,1,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,NA,1,NA,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,0,NA,0,33000,1,NA,2,NA,0,1,2,1,2,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,3,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,.,1,2,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,1,0,NA,4,2000,NA,2000,0,0,0,0,0,0,0,240,5892,10000,0,16132,0,0,1,0,0,0,2,0,NA,2,0.8511747717857361,1.5211762189865112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101995,64,NA,10,NA,0,4,NA,0,2,6,0,NA,NA,9,6,2022-09-29,2022-09-29,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,NA,1,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,1,3,NA,2,NA,NA,NA,2,0,NA,0,0,0,NA,NA,NA,8500,0,NA,1,NA,0,1,1,1,2,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3,0,1,1,0,0,3-2,0,0,0,1,0,4,1,2,0,1,1,0,0,0,2-3,NA,NA,NA,NA,NA,NA,.,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,1,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,0,0,0,0,2,1,1,2,0.513163685798645,0.6402308940887451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102759,45,NA,13,2,1,16,40,NA,1,1,0,NA,1,30,1,2022-09-29,2022-09-29,1,1,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,1,0,1,0,NA,0,0,NA,1,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,17000,1,2,4,0,0,0,0,0,0,0,0,155000,1,NA,2,NA,0,4,2,2,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,2,1,1,0,0,0,1-2,0,0,1,1,0,3-4,2,NA,NA,NA,NA,NA,NA,NA,.,1,0,1,0,1,0,5-1-3,5,2,4,4,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,6,2,NA,0,1,0,0,0,0,0,0,0,8,2000,0,0,0,0,0,2000,0,0,0,0,0,10000,0,10000,0,0,1,0,0,0,2,0,NA,1,0.5592089891433716,0.9771731495857239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101694,63,NA,12,NA,0,6,NA,1,1,4,0,NA,NA,25,6,2022-10-31,2022-10-31,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,NA,0,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,NA,NA,NA,50,1,NA,4,4,1,4,1,1,2,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,1,0,0,4,5,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,1,0,NA,1,300,0,0,0,0,0,0,300,0,0,100,0,0,0,100,0,0,0,1,0,0,1,1,0,1,0.42792171239852905,0.32497164607048035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100618,24,NA,9,1,0,11,40,0,1,6,0,NA,1,14,1,2022-10-07,2022-10-07,1,1,NA,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,1,0,0,0,4,6,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,1,1,0,NA,1,1,0,0,0,1,0,0,0,1,NA,0,1,NA,NA,5000,1,4,1,0,0,0,0,0,0,0,0,90000,1,NA,4,4,1,4,1,1,2,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,2,NA,NA,NA,NA,NA,NA,NA,.,0,0,1,1,0,0,3-4,5,5,5,5,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,6,1,NA,0,1,0,0,0,0,0,0,0,NA,1000,0,0,0,1000,0,0,0,0,0,0,0,300,0,300,0,0,0,1,0,0,2,0,NA,2,2.2570319175720215,2.256575345993042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102550,38,NA,9,2,1,9,40,0,2,6,0,NA,1,38,1,2022-10-17,2022-10-17,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,NA,0,0,35000,0,NA,4,4,1,4,1,1,2,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,0,1,0,5-2-1-3,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,NA,1,NA,0,1,0,0,0,0,0,0,0,4,500,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,2,2.7663893699645996,2.9248876571655273,4,3,4,4,4,4,3,3,2,2,5,3,5,5,5,2,3,5,5,5,5,5,5,5,3,4,5,5,4,3,3,2,3,5,3,5,5,4,3,3,2,1,3,4,4,4,4,4
