id,dc_num,cc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,paypref_b1_speed,paypref_b2_speed,paypref_nb1_speed,paypref_nb2_speed,paypref_web_speed,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,dateofbirth_year,age,citizen,stateborn,statereside,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division
103609,NA,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,8,4,6,4,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-01,13,5,14,12,NA,NA,NA,NA,NA,NA,0,200,0,0,0,0,0,0,200,0,0,200,0,0,200,0,1,0,1,1,1,1,0,2019-11-01,2019-09-23,1,1983,36,1,17,18,6,10,0,NA,0,1,0,0,1,500,0,NA,NA,200,2,1.2842015027999878,3
103155,1,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,8,4,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-01,13,10,5,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,300,500,200,0,0,0,0,0,0,2,0,1,0,0,0,0,2019-11-01,2019-09-21,1,1982,37,1,17,17,6,10,0,NA,0,1,0,0,2,34000,1,200000,0,0,0,0.8721340298652649,3
102716,1,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,4,1,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-25,15,13,14,5,4,2,NA,NA,NA,NA,0,150,0,0,0,0,0,0,150,0,0,0,0,0,0,0,1,0,1,1,0,1,0,NA,2019-09-18,0,1977,42,1,48,48,1,9,1,1,1,0,0,0,6,49000,0,NA,NA,0,0,3.487752914428711,7
105184,1,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,NA,NA,1,NA,NA,NA,4,NA,NA,NA,1,4,1,4,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-25,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,2019-11-08,2019-09-19,0,1991,28,1,12,12,1,7,0,NA,1,0,0,0,5,NA,0,NA,NA,NA,NA,0.964272677898407,5
101287,NA,3,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,1,3,1,1,1,1,3,NA,1,2,3,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-03,5,5,5,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2019-11-03,2019-09-20,0,1946,72,1,37,37,1,9,0,NA,1,0,0,0,2,25000,1,225000,122000,15000,15000,1.0488759279251099,5
103400,NA,1,0,0,0,0,1,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,7,2,3,1,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-30,5,5,5,5,12,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,200,75000,115000,6,190206,0,2,0,0,1,1,0,0,2019-12-31,2019-09-19,0,1957,61,1,36,12,1,13,0,NA,1,0,0,0,2,150000,1,900000,456000,0,0,0.8228358626365662,5
102435,1,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,3,4,3,4,4,4,3,4,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,1,1,1,1,4,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,100,0,100,0,150,0,250,0,1,0,1,0,1,1,0,2019-11-01,2019-09-19,0,1953,65,1,34,13,6,10,0,NA,0,1,0,0,3,40000,1,125000,140000,0,600,1.3889524936676025,5
100042,NA,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,5,10,5,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-11-01,15,1,1,8,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,2019-09-19,0,1996,23,1,45,45,6,9,0,NA,0,1,0,0,1,100,0,NA,NA,0,0,4.000019550323486,5
100344,NA,NA,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,8,3,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,9,3,8,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,3,0,0,0,0,0,0,NA,2019-09-19,0,1975,44,1,45,45,1,12,0,NA,1,0,0,0,5,0,1,1000000,0,0,0,0.4551441967487335,5
104334,NA,NA,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,6,7,3,4,3,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-11-14,1,10,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,4,0,0,0,0,1,0,NA,2019-09-19,0,1996,22,1,45,45,6,9,0,NA,1,0,0,0,5,0,0,NA,NA,0,0,3.0975420475006104,5
104476,1,NA,0,0,0,0,0,1,0,NA,NA,0,NA,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,2,4,4,1,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,10,5,5,14,4,NA,NA,NA,1,NA,0,100,0,0,0,0,0,0,100,0,0,400,0,0,400,0,3,0,0,1,0,1,0,2019-11-03,2019-10-22,1,1952,66,1,48,48,6,7,0,NA,1,0,0,0,2,20000,1,50000,50000,50000,0,1.7644016742706299,7
102873,0,4,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,NA,5,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,3,3,3,3,3,3,1,2,8,8,NA,1,1,0,0,NA,1,1,0,0,NA,0,0,0,0,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,13,10,5,5,12,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,0,30000,50000,0,80000,0,2,0,0,0,0,1,0,NA,2019-09-23,1,1980,38,1,13,13,1,13,0,NA,1,0,0,0,2,150000,1,250000,150000,50000,155000,0.24995611608028412,5
100063,NA,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2004-01-01,12,5,13,5,11,NA,NA,NA,NA,NA,0,0,0,0,0,2000,0,0,2000,0,0,4000,9000,0,13000,0,1,0,0,1,0,0,1,NA,2019-09-20,0,1975,43,1,51,48,1,10,0,NA,1,0,0,0,4,90000,0,NA,NA,300000,1300,0.6727355718612671,7
103078,1,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,1,1,1,4,4,3,4,6,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-06-07,5,5,5,5,4,NA,NA,NA,NA,NA,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,0,0,0,1,0,NA,2019-10-04,0,1959,60,1,NA,12,1,12,1,3,1,0,0,0,4,86600,1,550000,344000,10000,82000,1.6032265424728394,5
101544,NA,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,13,1,1,1,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10,10,10,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,NA,2019-10-15,1,1987,32,1,12,12,6,10,1,3,1,0,0,0,4,86600,0,NA,NA,NA,NA,4.001293659210205,5
100699,1,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,7,3,4,1,1,4,4,4,3,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-09,5,5,5,14,3,NA,NA,NA,1,NA,0,500,0,1500,0,0,0,0,2000,0,0,500,0,0,500,0,1,0,0,1,0,0,0,2019-11-13,2019-10-10,0,1969,50,1,6,12,4,13,0,NA,1,0,0,0,2,18000,1,22000,0,0,4500,0.2922971546649933,5
101594,1,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,7,4,1,4,1,1,4,4,4,4,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-18,5,5,5,14,4,NA,NA,NA,3,NA,0,0,0,1000,0,1000,0,0,2000,0,20,0,1200,0,1220,0,1,0,0,0,1,1,0,2019-11-15,2019-09-19,0,1995,24,1,42,42,6,10,0,NA,1,0,0,0,3,150000,0,NA,NA,250000,25000,3.9972784519195557,2
104193,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,1,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-21,12,13,13,1,4,NA,NA,NA,NA,NA,0,0,0,2000,0,0,0,0,2000,0,284,965,33166,0,34415,0,2,0,1,1,1,0,0,2019-11-15,2019-09-20,0,1960,58,1,19,2,1,14,0,NA,1,0,0,0,2,150000,1,360000,258000,400000,0,0.9125422835350037,9
100323,2,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,8,7,NA,1,NA,4,3,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,1,2019-10-01,13,1,5,14,3,NA,NA,NA,3,NA,6,400,0,0,0,0,0,0,406,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2019-11-01,2019-09-21,0,1970,49,1,21,21,4,12,0,NA,0,1,0,0,1,0,1,34000,75000,0,76000,0.8007282614707947,6
105382,NA,1,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,1,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2004-04-02,5,5,5,5,12,NA,NA,NA,NA,NA,0,0,0,0,0,2000,0,0,2000,0,NA,NA,10000,NA,10000,0,2,0,0,1,0,0,0,NA,2019-09-22,0,1960,59,1,49,8,1,10,0,NA,1,0,0,0,2,180000,1,500000,80000,150000,30000,0.9551875591278076,8
100197,1,3,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,1,4,4,4,4,3,4,1,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-19,5,5,5,1,4,NA,NA,NA,NA,NA,0,0,0,1000,0,0,0,0,1000,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2019-11-06,2019-09-22,0,1987,31,1,6,6,6,13,1,1,1,0,0,0,6,50000,0,NA,NA,0,45000,0.449337899684906,9
104060,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,3,1,1,4,4,6,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-02,5,1,1,1,8,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,56,612,3788,0,4456,0,1,0,1,1,1,0,0,2019-10-23,2019-09-22,0,1961,57,1,12,12,4,12,0,NA,0,1,0,0,5,130000,0,NA,NA,600000,400000,1.8208507299423218,5
103109,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,10,4,4,1,1,4,4,4,4,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-10-28,13,5,11,5,4,NA,NA,NA,NA,NA,100,200,0,0,0,700,0,0,1000,0,100,0,1000,0,1100,0,2,0,0,0,0,1,0,2019-11-04,2019-10-27,0,1968,51,1,16,16,1,13,0,NA,1,0,0,0,6,60000,1,170000,40000,8000,28000,0.2499825358390808,8
102877,1,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,4,NA,NA,NA,4,1,1,4,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,5,5,5,5,4,NA,NA,NA,NA,NA,350,0,0,0,0,0,0,0,350,0,300,0,0,0,300,0,2,0,0,0,1,1,0,2019-10-11,2019-09-19,1,1985,33,1,2,20,6,11,0,NA,1,0,0,0,2,15000,0,NA,NA,2000,25000,2.746521234512329,4
102184,1,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,4,NA,NA,NA,4,1,1,4,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-24,16,11,4,15,13,5,NA,NA,5,NA,0,500,0,0,0,500,0,0,1000,0,0,0,500,0,500,0,3,0,1,0,1,1,0,2019-11-08,2019-10-30,0,1978,41,0,NA,6,5,8,1,1,1,0,0,0,4,1500,0,NA,NA,1500,0,0,9
100861,NA,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,1,4,1,4,4,1,4,NA,8,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-27,6,6,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,1,0,0,1,0,0,0,NA,2019-10-16,0,1985,34,0,NA,6,1,2,1,5,1,0,0,0,1,200,0,NA,NA,600,300,0,9
105395,1,1,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,1,1,1,2,4,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-25,14,4,2,10,10,NA,NA,NA,NA,NA,100,300,0,0,0,200,0,0,600,0,200,0,200,0,400,0,2,0,0,0,0,1,0,NA,2019-10-11,0,1978,41,1,NA,6,1,9,1,1,1,0,0,0,NA,0,1,1070,2,1444,100,0,9
104979,0,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15,15,16,8,NA,4,1,2,NA,NA,0,2000,0,0,0,0,0,0,2000,0,0,2000,0,0,2000,0,1,0,0,1,0,0,0,NA,2019-09-19,0,1991,27,1,18,18,4,9,0,NA,1,0,0,0,2,0,1,99000,79000,0,0,2.1229701042175293,3
100338,NA,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,1,NA,4,NA,4,NA,NA,NA,NA,NA,6,3,2,3,1,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,5,1,5,1,1,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,140,12000,576,0,12716,0,2,0,1,1,1,0,0,2019-10-16,2019-09-20,1,1939,80,1,42,42,5,12,0,NA,1,0,0,0,2,60000,1,175000,0,20000,0,0.7909978628158569,2
101404,NA,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,0,NA,4,NA,4,4,NA,NA,NA,NA,NA,3,2,3,2,1,3,3,3,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-01,NA,13,11,9,NA,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,1000,22000,65000,0,88000,0,2,0,0,1,0,1,0,2019-10-23,2019-09-24,1,1940,78,1,55,55,1,14,0,NA,1,0,0,0,3,75000,1,250000,0,200000,0,0.24997387826442719,3
104628,1,2,0,0,0,0,0,0,1,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,7,3,3,4,4,4,3,3,3,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-30,5,13,13,11,12,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,300,30000,0,0,30300,0,2,0,0,1,1,0,0,2019-10-31,2019-10-08,0,1982,37,1,29,17,1,13,0,NA,1,0,0,0,4,159000,1,225000,165000,250000,26000,0.975549042224884,3
103679,NA,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2,3,1,1,1,2,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-15,5,13,14,5,12,NA,NA,NA,NA,NA,100,200,0,600,0,100,0,0,1000,0,100,200,100,0,400,0,2,0,1,0,0,0,0,2019-10-31,2019-09-19,0,1964,54,1,29,29,1,10,0,NA,1,0,0,0,3,NA,1,NA,NA,NA,NA,1.3108956813812256,4
102203,NA,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,1,3,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-26,5,1,5,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,2019-10-01,2019-09-18,1,1985,34,1,12,12,6,6,0,NA,0,1,0,0,3,0,0,NA,NA,0,0,4.00131368637085,5
101892,1,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-04,5,15,5,1,4,NA,4,NA,NA,NA,0,600,0,0,0,0,0,0,600,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2019-10-18,2019-09-19,1,1976,43,1,48,48,1,9,1,1,1,0,0,0,6,49000,0,NA,NA,0,0,4.000200271606445,7
104600,5,NA,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,6,7,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,2019-11-30,3,5,9,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,2019-09-19,1,1992,26,1,45,45,6,9,0,NA,1,0,0,0,2,100,0,NA,NA,100,0,4.0010199546813965,5
103767,1,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,1,1,4,1,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-01,15,5,5,5,NA,1,NA,NA,NA,NA,0,0,100,0,0,0,0,0,100,0,0,100,0,0,100,0,1,0,0,0,0,0,0,2019-10-30,2019-09-20,0,1957,62,1,12,48,4,10,0,NA,1,0,0,0,NA,1000,0,NA,NA,715,955,0.3681844174861908,7
102842,NA,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,4,NA,9,NA,5,10,5,10,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-09,5,5,5,5,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,600,600,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2019-11-10,2019-09-19,0,1981,38,1,6,31,6,10,0,NA,1,0,0,0,5,28000,0,NA,NA,15000,500,0.32591134309768677,4
