NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes
270029903733,Lincoln International High School,44.956362,-93.24040599999998,D,No,0,No,0,Yes,1
270030405221,Community School of Excellence High,44.93905900000001,-93.077415,D,No,0,No,0,No,0
270033704356,NOVA CLASSICAL ACADEMY UPPER SCHOOL,44.917956,-93.137291,D,Yes,3,No,0,Yes,2
270034103568,DOWNTOWN CAMPUS,44.966539,-93.28760199999999,B,No,0,No,0,Yes,2
270034103572,SOAR Campus,45.001997,-93.29782999999999,C,No,0,Yes,1,Yes,1
270034104165,UNITY CAMPUS,45.00511399999999,-93.295939,C,No,0,No,0,Yes,2
270035004097,AUGSBURG FAIRVIEW ACADEMY,44.957072000000004,-93.26414599999998,C,No,0,No,0,Yes,1
270036704507,STEP ACADEMY CHARTER SCHOOL,44.959744,-93.06497899999998,C,No,0,No,0,Yes,1
270038404697,Venture Academy High School,44.97298,-93.218591,D,Yes,1,No,0,Yes,1
270039905179,MMSA Secondary School,44.971547,-93.09339399999999,D,No,0,Yes,4,Yes,1
270040204836,Career Pathways,44.96833999999999,-93.157341,C,No,0,No,0,No,0
270345000148,AUSTIN SENIOR HIGH,43.668265,-92.979174,B,Yes,1,Yes,1,Yes,2
270345002231,AUSTIN AREA LEARNING CENTER,43.668265,-92.979174,B,No,0,No,0,Yes,1
270895500016,CITY ACADEMY,44.96997,-93.07695,D,No,0,No,0,Yes,2
271104000460,DENFELD HIGH SCHOOL,46.74878299999999,-92.15928999999998,A,Yes,1,No,0,Yes,3
271104001574,CHESTER CREEK ACADEMY,46.81472199999999,-92.093644,C,No,0,No,0,No,0
272124000958,Edison High,45.00938999999999,-93.25168099999999,C,No,0,No,0,Yes,14
272124000977,Henry High,45.03439999999999,-93.30533099999998,B,Yes,1,Yes,2,Yes,4
272124001026,Roosevelt High,44.930256,-93.231481,B,Yes,7,No,0,Yes,12
272124001035,South High,44.945963000000006,-93.24426899999999,B,Yes,9,No,0,Yes,19
272124001037,Southwest High,44.91840499999999,-93.324337,B,Yes,1,Yes,1,Yes,3
272124001055,Washburn High,44.913424000000006,-93.282531,A,Yes,8,No,0,Yes,8
272124001898,MERC,44.956064,-93.28263399999999,B,No,0,No,0,Yes,1
272124001899,LORING-NICOLLET HIGH,44.973157,-93.280535,C,No,0,No,0,Yes,1
272124001901,PLYMOUTH YOUTH CENTER,45.001758,-93.30660299999998,C,No,0,No,0,No,0
272124001903,CENTER SCHOOL,44.958306,-93.252068,C,No,0,No,0,No,0
272124001908,MENLO PARK ACADEMY,45.00581499999999,-93.26666,D,No,0,No,0,Yes,1
272124001914,TRANSITION PLUS SERVICES,44.947926,-93.243024,C,No,0,Yes,1,No,0
272124001915,HARRISON EDUCATION CENTER,44.98249599999999,-93.299671,C,No,0,No,0,No,0
272124001935,MPS METRO HA,44.99432599999999,-93.256289,D,No,0,No,0,No,0
272124001936,MPS Metro DT,44.942078,-93.260772,B,No,0,No,0,No,0
272124001948,MPS METRO C,44.923688,-93.318225,B,No,0,No,0,No,0
272124002862,Takoda Prep,44.961955,-93.24604899999999,D,No,0,No,0,No,0
272124003022,RIVER BEND EDUCATIONAL CENTER,44.981224999999995,-93.299478,C,No,0,No,0,No,0
272124003106,Longfellow Alternative High,44.94643599999999,-93.22776199999998,B,No,0,No,0,Yes,1
272124004188,MPS Online 6-12,44.999508,-93.29680899999998,C,No,0,No,0,Yes,3
272124004557,North High,44.994017,-93.300234,C,Yes,1,Yes,4,Yes,5
272124004903,Heritage Academy High,44.941956999999995,-93.261291,B,No,0,No,0,Yes,3
272124005036,Minneapolis Academy & Career Center,44.999508,-93.29680899999998,C,No,0,No,0,No,0
273180004899,Project Search Mayo Clinic,44.01628199999999,-92.472179,A,No,0,No,0,No,0
273327001456,South St. Paul High School,44.893195000000006,-93.042023,B,Yes,6,No,0,Yes,11
273351003369,ST. CLOUD HOSPITAL PROGRAMS NON-RES,45.57573699999999,-94.16952,A,No,0,No,0,No,0
273351004648,Roosevelt Education Center,45.55965199999999,-94.195075,C,No,0,No,0,No,0
273351004649,St Cloud Hospital Progs-Residential,45.57573699999999,-94.16952,A,No,0,No,0,No,0
273384001229,FOCUS BEYOND,44.931633999999995,-93.11779499999999,D,No,0,No,0,No,0
273384001489,GUADALUPE ALTERNATIVE PROGRAMS,44.928321999999994,-93.069199,D,No,0,No,0,No,0
273384001598,HUMBOLDT HIGH SCHOOL,44.92578100000001,-93.08396999999998,C,No,0,Yes,3,Yes,5
273384001603,JOHNSON SENIOR HIGH,44.981903,-93.06724199999998,B,Yes,1,Yes,2,Yes,5
273384001955,COMO PARK SENIOR HIGH,44.97599,-93.13114,C,Yes,3,No,0,Yes,5
273384002189,BRIDGE VIEW SPECIAL EDUCATION,44.931135,-93.11877699999998,D,No,0,No,0,No,0
273384002455,LEAP HIGH SCHOOL,44.968076999999994,-93.068726,C,No,0,No,0,No,0
273384003457,JOURNEYS SECONDARY SCHOOL,44.939239,-93.114603,D,No,0,No,0,No,0
273384004275,RIVEREAST PROGRAM,44.971991,-93.12252299999999,C,No,0,No,0,No,0
273384004398,ANNA WESTIN HOUSE,44.980751,-93.19421499999999,B,No,0,No,0,No,0
273384004443,OPEN WORLD LEARNING SECONDARY,44.92674499999999,-93.084489,C,Yes,1,Yes,1,Yes,1
273384004792,ALC Gateway to College,44.948956,-93.110026,D,No,0,No,0,No,0
273384004858,Brittany's Place,44.930341999999996,-93.11895,D,No,0,No,0,No,0
280219000396,LANIER HIGH SCHOOL,32.317567999999994,-90.202636,D,No,0,Yes,2,No,0
290000901195,HOGAN ST REGIONAL YOUTH CTR.,38.646625,-90.200624,D,No,0,No,0,No,0
290000901287,ALTERNATIVE RESOURCE CTR.,39.070724,-94.585693,D,No,0,No,0,No,0
290000901364,EXCEL SCHOOL,37.19021599999999,-93.31426799999998,D,No,0,No,0,No,0
290000901936,DATEMA HOUSE,37.19783499999999,-93.28978999999998,C,No,0,No,0,No,0
290000903153,MET DAY TREATMENT CENTER,38.669485,-90.296312,C,No,0,No,0,No,0
290001402743,HOGAN PREPARATORY ACADEMY,39.010566,-94.572345,C,No,0,No,0,No,0
290001703331,Academie Lafayette Armour IMS,39.063407999999995,-94.58275199999999,C,No,0,Yes,9,No,0
290002103038,MO School for the Blind - HS,38.608336999999985,-90.24454899999999,B,No,0,Yes,1,Yes,1
290002503233,ALLEN VILLAGE HIGH SCHOOL,39.05136399999999,-94.59261599999999,D,No,0,Yes,3,Yes,2
290002902741,GUADALUPE CENTERS HIGH SCHOOL,39.094229,-94.564976,D,No,0,Yes,6,Yes,6
290057403183,LIFT FOR LIFE ACADEMY HIGH SCH,38.608525,-90.20044199999998,D,Yes,1,No,0,No,0
290057903342,GRAND CENTER ARTS ACADEMY HIGH,38.640650999999984,-90.230789,D,Yes,2,No,0,Yes,12
290059003181,FRONTIER SCHL OF EXCELLENCE-U,39.025086,-94.57356399999999,C,No,0,Yes,2,No,0
290059303176,DeLaSalle Charter High School,39.05845099999999,-94.571505,C,No,0,No,0,Yes,3
290060803317,Hawthorn High School,38.666046,-90.260022,C,No,0,No,0,No,0
290588000131,BRENTWOOD HIGH,38.621239,-90.353914,C,Yes,2,Yes,4,Yes,8
290825002810,CENTER ALTERNATIVE,38.97355499999998,-94.56807999999998,C,No,0,No,0,No,0
291201002691,STEAM ACADEMY AT MSB HIGH SCHO,38.73260500000001,-90.304765,C,Yes,2,Yes,12,Yes,4
291362000583,HANCOCK SR. HIGH,38.52475599999999,-90.28104,C,Yes,1,Yes,6,No,0
291548003096,VAN HORN HIGH,39.096059,-94.463093,C,Yes,2,Yes,10,Yes,4
291629000769,JENNINGS HIGH,38.72716799999999,-90.255518,B,No,0,No,0,No,0
291640000860,NORTHEAST HIGH,39.108388,-94.52536699999999,C,No,0,Yes,6,Yes,5
291640000862,PASEO ACAD. OF PERFORMING ARTS,39.03963299999999,-94.56580099999998,C,Yes,1,No,0,Yes,3
291640000865,CONTRACT,39.068088,-94.540031,D,No,0,No,0,No,0
291640000880,EAST HIGH SCHOOL,39.08798800000001,-94.52126199999998,D,Yes,1,Yes,10,Yes,6
291640003220,SUCCESS ACADEMY,39.093689000000005,-94.568346,D,No,0,No,0,Yes,1
292001001067,MAPLEWOOD-RICHMOND HGTS. HIGH,38.61416100000001,-90.32448199999999,C,Yes,2,No,0,Yes,5
292265001248,NORMANDY HIGH,38.682662,-90.29734899999998,C,Yes,1,Yes,18,Yes,8
292280001284,NORTH KANSAS CITY HIGH,39.14571999999999,-94.573052,C,Yes,1,Yes,3,Yes,2
292607001525,RAYTOWN SR. HIGH,39.01260299999999,-94.460711,C,Yes,1,Yes,3,Yes,2
292706001648,CENTRAL HIGH,39.765083000000004,-94.82881899999998,D,Yes,3,No,0,Yes,6
292706001660,LAFAYETTE HIGH,39.783295,-94.85461999999998,D,Yes,1,No,0,Yes,1
292886001786,CENTRAL HIGH,37.21810899999999,-93.28847999999999,C,Yes,7,Yes,12,Yes,4
292928000790,SOLDAN INTERNATIONAL STUDIES,38.655438999999994,-90.272427,C,Yes,1,Yes,1,Yes,6
292928001882,BEAUMONT CTE HIGH SCHOOL,38.66269900000001,-90.22194999999999,C,No,0,Yes,1,No,0
292928001926,COMMUNITY ACCESS JOB TRAINING,38.587531,-90.30434499999998,A,No,0,No,0,No,0
292928001976,METRO HIGH,38.640941,-90.24314899999999,D,Yes,2,Yes,6,Yes,2
292928001994,ROOSEVELT HIGH,38.600051,-90.236964,C,No,0,Yes,2,Yes,4
292928002009,SUMNER HIGH,38.659691,-90.239109,D,No,0,Yes,1,Yes,4
292928002011,VASHON HIGH,38.64792299999999,-90.22127099999999,D,No,0,Yes,1,Yes,3
292928002013,CENTRAL VISUAL/PERF. ARTS HIGH,38.604372,-90.270897,C,No,0,No,0,Yes,6
292928002767,MILLER CAREER ACADEMY,38.642568,-90.22830799999998,D,Yes,1,Yes,3,Yes,6
292928002873,CARNAHAN SCH. OF THE FUTURE,38.58185099999999,-90.22896000000001,D,No,0,Yes,3,Yes,4
292928002990,MCKINLEY CLASS. LEADERSHIP AC.,38.609894999999995,-90.219445,C,Yes,2,Yes,2,Yes,4
292928003231,COLLEGIATE SCHOOL OF MED/BIO,38.604128,-90.27012,C,Yes,2,Yes,5,Yes,5
292928003252,GRISCOM JUVENILE DETENTION CTR,38.64419399999999,-90.235316,D,No,0,No,0,No,0
293066002113,UNIVERSITY CITY SR. HIGH,38.665185,-90.32952,A,Yes,4,Yes,4,Yes,2
293153002197,WEBSTER GROVES HIGH,38.590081,-90.348316,B,Yes,2,Yes,5,Yes,10
310014701538,DOUGLAS COUNTY YOUTH CENTER,41.247012,-95.97374899999998,B,No,0,No,0,No,0
310015001698,MORTON SCHOOL,40.835615,-96.639223,B,No,0,No,0,No,0
310017702019,NCYF COMMUNITY HIGH SCHOOL,41.282249,-95.905271,C,No,0,Yes,2,No,0
317284000681,ARTS & HUMANITIES FOCUS PRGM,40.80726099999999,-96.68622999999998,C,Yes,1,Yes,3,Yes,5
317284001039,HIGH SCHOOL STUDENT SUPPORT PROGRAM,40.794025999999995,-96.66410799999998,A,No,0,Yes,1,No,0
317284001161,LINCOLN NORTHEAST HIGH SCHOOL,40.839554,-96.635562,B,Yes,2,Yes,27,Yes,14
317284001162,LINCOLN SOUTHEAST HIGH SCHOOL,40.783137999999994,-96.667041,A,Yes,4,Yes,38,Yes,15
317284001808,BRYAN COMMUNITY SCHOOL,40.810759,-96.65308499999999,C,No,0,Yes,2,Yes,1
317284002382,LPS GRADUATION PATHWAYS PROGRAM,40.810759,-96.65308499999999,C,No,0,Yes,1,Yes,1
317482001354,BENSON HIGH SCHOOL,41.28582299999999,-95.993879,B,Yes,1,Yes,14,Yes,4
317482001369,PARRISH PROGRAM,41.267411,-95.97833099999998,A,No,0,No,0,No,0
317482001391,BLACKBURN ALTERNATIVE PROGRAM,41.27293499999999,-95.95070699999998,D,No,0,Yes,3,Yes,2
317482001401,J P LORD PROGRAM,41.239251,-95.979301,A,No,0,No,0,No,0
317482001416,NORTH HIGH SCHOOL,41.298213000000004,-95.96771399999999,B,Yes,5,Yes,37,Yes,6
317482001433,SOUTH HIGH SCHOOL,41.21411299999999,-95.946477,B,Yes,3,Yes,57,Yes,6
317482002247,GATEWAY TO COLLEGE PROGRAM,41.27293499999999,-95.95070699999998,D,No,0,No,0,No,0
317482002255,ACCELERE PROGRAM,41.27293499999999,-95.95070699999998,D,No,0,Yes,4,Yes,3
317482002258,ESL TEEN LITERACY PROGRAM,41.267283,-95.96086199999999,B,No,0,Yes,3,No,0
317482002259,INDEPENDENT STUDY PROGRAM,41.267283,-95.96086199999999,B,No,0,No,0,No,0
317482002314,TRANSITION PROGRAM AT UNMC NEBRASKA MEDICINE,41.256636,-95.97909699999998,A,No,0,No,0,No,0
317482002315,TRANSITION PROGRAM SOUTH,41.219205,-95.98663599999999,C,No,0,No,0,No,0
317482002360,OPS VIRTUAL HIGH SCHOOL,41.267517999999995,-95.96009900000001,B,No,0,Yes,8,Yes,1
317482002391,INTEGRATED LEARNING PROGRAM AT SARATOGA,41.30071099999999,-95.948794,B,No,0,Yes,2,No,0
330330800727,Kreiva Academy Public Charter School (H),42.994764999999994,-71.459919,D,No,0,No,0,No,0
330459000244,Manchester Central High School,42.992933,-71.454384,C,Yes,2,Yes,5,Yes,2
330459000261,Manchester West High School,42.98607599999999,-71.47468,C,Yes,1,No,0,Yes,1
340000700578,Lodi MS HS,40.87576299999999,-74.080591,D,No,0,Yes,14,No,0
340002200285,Marion P. Thomas Charter School,40.747081999999985,-74.180684,D,No,0,No,0,No,0
340003200302,Hoboken Charter School,40.74522999999999,-74.028151,D,No,0,No,0,No,0
340007000529,TEAM Academy Charter School,40.71116799999999,-74.20278199999998,B,Yes,2,Yes,10,Yes,17
340007300531,University Academy Charter High School,40.7123,-74.092,C,No,0,No,0,Yes,6
340008000566,Freedom Prep Charter School,39.92893800000001,-75.108472,C,No,0,No,0,Yes,4
340008300573,Union County TEAMS Charter School,40.611938,-74.42559,D,No,0,No,0,No,0
340008500739,Camden Virtua,39.92893800000001,-75.108472,C,No,0,No,0,No,0
340008900634,ESSEX RCH,40.748,-74.192,D,No,0,No,0,Yes,1
340071702925,Foundation Academy Charter School,40.223755,-74.77719,A,Yes,1,No,0,No,0
340074103050,Academy for Urban Leadership Charter School,40.521049,-74.27574999999999,C,Yes,2,Yes,2,Yes,2
340075403181,Peoples Preparatory Charter School,40.73477,-74.19514,D,No,0,No,0,Yes,4
340075903196,BelovED Community Charter School,40.7179,-74.0583,D,No,0,No,0,No,0
340077603299,Camden Prep Inc.,39.92525599999999,-75.106478,C,No,0,No,0,No,0
340077903353,College Achieve Central Charter School,40.633343,-74.40425999999998,D,No,0,Yes,7,Yes,6
340078503390,Camden's Promise Charter School,39.95758,-75.085848,C,Yes,1,Yes,1,Yes,2
340078803423,LEAD Charter School,40.73862599999999,-74.193661,D,No,0,Yes,2,No,0
340079700675,ESSEX CO JDC,40.747708,-74.185314,D,Yes,1,Yes,1,Yes,1
340105001298,Audubon Junior/Senior High School,39.8849,-75.0764,C,Yes,1,No,0,Yes,1
340135001954,Belleville High School,40.8033,-74.162,C,Yes,5,No,0,Yes,4
340150000268,Bergenfield High School,40.92509999999999,-74.00739999999999,C,Yes,5,Yes,6,Yes,14
340183001980,Bloomfield High School,40.799600000000005,-74.1975,B,Yes,5,Yes,9,Yes,8
340192000284,Bogota Jr./Sr. High School,40.87769999999999,-74.023,B,Yes,1,Yes,2,Yes,5
340258002008,James Caldwell High School,40.841975,-74.29556999999998,B,Yes,3,Yes,4,Yes,3
340264001348,East Side High School,39.946760000000005,-75.07742699999999,B,No,0,Yes,1,Yes,20
340280000300,Henry P. Becton Regional High School,40.832209,-74.093259,D,Yes,2,Yes,2,Yes,6
340285002026,Cedar Grove High School,40.8515,-74.2238,B,No,0,Yes,4,No,0
340315000205,Arthur L. Johnson High School,40.6223,-74.313,C,Yes,4,Yes,6,Yes,6
340327000304,Cliffside Park High School,40.82143899999999,-73.986902,B,Yes,2,Yes,4,Yes,12
340342001474,Collingswood High School,39.9127,-75.0773,B,Yes,5,Yes,8,Yes,7
340357005458,Cranford High School,40.6617,-74.3132,B,Yes,7,Yes,19,Yes,14
340360000324,Cresskill High School,40.947503999999995,-73.963736,C,Yes,4,Yes,5,Yes,5
340399000340,Dumont High School,40.94349999999999,-73.99809999999998,C,Yes,4,Yes,7,Yes,12
340423000494,East Orange Campus High School,40.77539999999999,-74.2076,A,No,0,Yes,12,Yes,5
340423002040,East Orange STEM Academy High School,40.77669999999999,-74.2031,A,Yes,2,Yes,2,Yes,2
340459003039,Admiral William F. Halsey Jr. Health & Public Safety Academy,40.659099999999995,-74.21129999999998,C,Yes,1,Yes,2,No,0
340459003043,Alexander Hamilton Preparatory Academy,40.6679,-74.22170000000001,C,Yes,4,Yes,2,Yes,13
340459003045,Thomas A. Edison Career and Technical Academy,40.6505,-74.2121,C,No,0,No,0,Yes,1
340459003071,John E. Dwyer Technology Academy,40.65899999999999,-74.2112,C,Yes,6,Yes,17,Yes,4
340466000368,Memorial Senior High School,40.909649,-74.12971,C,Yes,3,No,0,Yes,3
340474000388,Dwight Morrow High School/Academies@Englewood,40.907529,-73.98282,A,Yes,4,Yes,17,Yes,9
340480000137,Essex County Newark Tech,40.74028599999999,-74.181767,D,Yes,1,Yes,8,Yes,5
340480002074,Essex County Donald M. Payne Sr. School of Technology,40.75158400000001,-74.19449199999998,C,Yes,3,Yes,16,Yes,32
340480002080,Essex County West Caldwell Tech,40.85319400000001,-74.292595,C,Yes,1,Yes,4,Yes,13
340498000410,Fair Lawn High School,40.9324,-74.1246,C,Yes,9,Yes,13,Yes,15
340594002092,Glen Ridge High School,40.7993,-74.2065,B,Yes,5,Yes,15,Yes,9
340627000496,Hackensack High School,40.8854,-74.0516,C,Yes,14,Yes,35,Yes,13
340633001528,Haddon Heights Jr./Sr. High School,39.88419999999999,-75.05019999999999,B,Yes,2,Yes,20,Yes,7
340639001554,Haddonfield Memorial High School,39.901999999999994,-75.02689999999998,B,Yes,5,Yes,8,Yes,8
340654003092,Hamilton West-Watson,40.1993,-74.7234,C,Yes,3,Yes,13,Yes,3
340654005933,Hamilton North - Nottingham,40.2296,-74.7095,C,Yes,3,Yes,14,Yes,3
340687002738,Harrison High School,40.75028999999999,-74.147841,D,Yes,2,Yes,9,Yes,2
340699004806,Hawthorne High School,40.95351099999999,-74.15972299999999,B,Yes,6,Yes,4,Yes,13
340729005540,Hillside High School,40.691399999999994,-74.2359,C,Yes,2,Yes,2,Yes,3
340757003198,Academy of Technology Design,40.721500000000006,-74.05859999999998,D,Yes,1,Yes,10,Yes,3
340757005906,County Prep High School,40.72160000000001,-74.0595,D,Yes,4,Yes,10,Yes,18
340768002104,Irvington High School,40.7294,-74.2344,C,Yes,2,Yes,18,Yes,8
340783000391,Liberty High School,40.73239999999999,-74.0734,D,Yes,1,Yes,2,No,0
340783002772,Henry Snyder High School,40.710300000000004,-74.08449999999999,C,Yes,1,Yes,1,Yes,3
340783002774,James J Ferris High School,40.721500000000006,-74.05339999999998,D,Yes,1,Yes,1,Yes,19
340783002776,Lincoln High School,40.7174,-74.07009999999998,D,No,0,No,0,Yes,9
340783002778,Dr Ronald McNair High School,40.7267,-74.0475,D,Yes,4,Yes,4,Yes,9
340783003121,Infinity Institute,40.696225,-74.094102,C,No,0,No,0,Yes,3
340783003378,Innovation High School,40.710318,-74.08446799999999,C,Yes,1,Yes,3,Yes,8
340783005980,Regional Day School,40.71569999999999,-74.0621,D,No,0,No,0,No,0
340789002866,Kearny High School,40.761900000000004,-74.14719999999998,C,Yes,2,Yes,2,Yes,6
340852000534,Leonia High School,40.8711,-73.9882,D,Yes,3,Yes,5,Yes,4
340861005556,Linden High School,40.6362,-74.2661,B,Yes,3,Yes,13,Yes,3
340882002126,Livingston High School,40.7842,-74.3205,B,Yes,16,Yes,18,Yes,19
340885000550,Lodi High School,40.88719999999999,-74.0872,D,Yes,1,Yes,4,Yes,1
340921000568,Lyndhurst High School,40.80969999999999,-74.1267,C,Yes,1,Yes,7,Yes,8
341008003424,Perth Amboy Magnet School,40.51377,-74.26277000000002,C,No,0,Yes,2,No,0
341056002166,Montclair High School,40.823,-74.21319999999999,A,Yes,9,Yes,9,Yes,12
341128000624,New Milford High School,40.94204,-74.022008,C,Yes,2,Yes,5,Yes,12
341131005592,New Providence High School,40.700599999999994,-74.409,C,Yes,4,Yes,4,Yes,13
341134000139,Technology High School,40.75749999999999,-74.1691,C,Yes,5,Yes,4,Yes,16
341134000791,American History High School,40.730439999999994,-74.18588,D,No,0,Yes,6,Yes,10
341134002192,Central High School,40.730019999999996,-74.19272,D,Yes,1,Yes,6,Yes,5
341134002194,East Side High School,40.724000000000004,-74.1588,D,Yes,3,Yes,7,Yes,25
341134002196,Newark Vocational High School,40.732803,-74.190291,D,No,0,No,0,Yes,10
341134002198,Malcolm X Shabazz High School,40.7182,-74.19179999999999,C,Yes,1,Yes,3,Yes,5
341134002200,Science Park High School,40.739999999999995,-74.1853,D,Yes,11,Yes,6,Yes,19
341134002202,University High School,40.721199999999996,-74.21079999999999,B,Yes,1,Yes,5,Yes,4
341134002206,Weequahic High School,40.70919999999999,-74.2203,B,Yes,1,No,0,Yes,7
341134002208,West Side High School,40.742154,-74.20331699999998,C,Yes,1,Yes,3,Yes,11
341134002296,John F. Kennedy School,40.74219999999999,-74.20019999999998,C,No,0,No,0,No,0
341134003158,Bard Early College High School,40.73477,-74.19514,D,Yes,2,No,0,Yes,8
341134003227,Eagle Academy for Young Men of Newark,40.70932,-74.220091,B,No,0,Yes,1,Yes,3
341134003505,Newark School of Global Studies,40.75186800000001,-74.172287,D,No,0,No,0,No,0
341134005985,NJ Regional Day School - Newark,40.71209999999999,-74.21949999999998,B,No,0,No,0,No,0
341146002882,North Bergen High School,40.80149999999999,-74.0142,C,Yes,2,Yes,4,Yes,3
341164005258,North Plainfield High School,40.623374999999996,-74.440878,C,Yes,1,Yes,12,Yes,6
341176000650,Northern Valley Regional High School at Demarest,40.9631,-73.97279999999999,C,Yes,8,Yes,8,Yes,15
341188002378,Nutley High School,40.81700000000001,-74.1597,C,Yes,7,Yes,4,Yes,4
341227002396,Orange High School,40.7656,-74.2394,C,Yes,1,Yes,16,Yes,6
341227002410,Orange Preparatory Academy School of Inquiry and Innovation,40.76639999999999,-74.2385,C,No,0,No,0,No,0
341227003506,STEM Innovation Academy of the Oranges,40.75423,-74.251331,B,Yes,8,Yes,5,Yes,5
341236000682,Palisades Park Jr-Sr High School,40.83839999999999,-73.9935,D,Yes,2,No,0,Yes,1
341245000710,Park Ridge High School,41.033918,-74.04238199999999,C,Yes,3,Yes,2,Yes,4
341254003433,Passaic Academy for Science and Engineering,40.856908000000004,-74.132,C,Yes,5,Yes,15,Yes,18
341254003453,Passaic Preparatory Academy,40.85685899999999,-74.132027,C,Yes,2,No,0,Yes,7
341254004836,Passaic High School No. 12,40.856199999999994,-74.1271,C,Yes,4,Yes,16,Yes,41
341257004858,Passaic Valley Regional High School,40.878713,-74.216037,B,Yes,5,Yes,3,Yes,17
341260004856,Passaic County-Manchester Regional High School,40.94200000000001,-74.17929999999998,C,No,0,Yes,1,Yes,13
341269002929,Students Transitioning and Achieving Real Success,40.91945299999999,-74.132874,B,No,0,No,0,No,0
341269003107,Paterson STEAM High School,40.91945299999999,-74.132874,B,No,0,No,0,No,0
341269003171,John F. Kennedy High School,40.914751,-74.18762199999999,C,Yes,1,Yes,2,No,0
341269005998,Rosa L. Parks School of Fine and Performing Arts,40.920493,-74.146786,C,Yes,1,Yes,2,Yes,1
341293003530,Perth Amboy High School,40.523956,-74.270271,D,Yes,2,Yes,3,Yes,21
341314003041,Plainfield Academy  For The Arts & Advanced Studies,40.598089,-74.454654,C,No,0,No,0,Yes,3
341314005604,Plainfield High School,40.6113,-74.413,C,Yes,1,Yes,17,Yes,3
341320000192,Pleasantville High School,39.4061,-74.5273,C,Yes,1,No,0,Yes,3
341353005634,Rahway High School,40.61059999999999,-74.2937,B,Yes,3,Yes,4,Yes,3
341377000742,Ridgefield Memorial High School,40.8313,-73.99959999999999,C,Yes,1,Yes,1,Yes,2
341380000754,Ridgefield Park Jr Sr High School,40.85849999999999,-74.0139,C,Yes,2,Yes,3,Yes,8
341383000764,Ridgewood High School,40.97789999999999,-74.1058,B,Yes,7,Yes,8,Yes,25
341428005650,Abraham Clark High School,40.653,-74.26149999999998,C,Yes,1,No,0,Yes,5
341431005664,Roselle Park High School,40.6662,-74.2718,C,Yes,2,Yes,11,Yes,3
341446000810,Rutherford High School,40.828599999999994,-74.1083,B,Yes,2,Yes,10,Yes,3
341467005676,Scotch Plains-Fanwood High School,40.65390000000001,-74.38409999999999,B,Yes,11,Yes,4,Yes,14
341533002422,Columbia High School,40.73579999999999,-74.266,A,Yes,13,Yes,1,Yes,29
341563000213,Jonathan Dayton High School,40.70620799999999,-74.314314,B,Yes,4,Yes,3,Yes,5
341590005708,Summit High School,40.7205,-74.3709,B,Yes,7,Yes,3,Yes,23
341608000840,Teaneck High School,40.89119999999999,-74.00829999999999,B,Yes,1,Yes,11,Yes,16
341629003449,Trenton Central High School-9th Grade Academy,40.225032,-74.758191,D,No,0,No,0,Yes,5
341638003059,Union City High School,40.77069999999999,-74.0361,D,No,0,No,0,Yes,4
341640006008,Hillcrest Academy-North,40.65489999999999,-74.37369999999999,D,No,0,No,0,No,0
341692000898,Wallington Junior Senior High School,40.8549,-74.1068,D,Yes,1,Yes,1,Yes,1
341731002928,Weehawken High School,40.77388599999999,-74.018287,B,Yes,1,Yes,3,Yes,2
341746002462,West Essex High School,40.87381499999999,-74.269493,B,Yes,6,Yes,9,Yes,7
341758002938,Memorial High School,40.78349999999999,-74.0128,C,Yes,6,Yes,4,Yes,4
341761002468,West Orange High School,40.8071,-74.2604,C,Yes,5,Yes,10,Yes,23
341776005764,Westfield Senior High School,40.6444,-74.34859999999999,C,Yes,11,Yes,8,Yes,13
348030000135,Essex High School,40.886873,-74.273164,B,No,0,No,0,No,0
348030000543,Essex Campus Academy,40.88686899999999,-74.273183,B,No,0,No,0,Yes,1
348036402991,Hope Academy,40.87054799999999,-74.125344,D,No,0,No,0,Yes,1
360002604363,EUGENIO MARIA DE HOSTOS CHARTER SCHOOL,43.1829,-77.6095,C,No,0,Yes,4,No,0
360004204466,BRONX PREPARATORY CHARTER SCHOOL,40.839,-73.9001,D,Yes,5,No,0,Yes,4
360005904803,RENAISSANCE CHARTER SCHOOL,40.749939,-73.885039,B,Yes,1,Yes,1,Yes,1
360006804870,HARLEM PREP CHARTER SCHOOL,40.801491000000006,-73.935119,D,Yes,4,Yes,2,Yes,4
360010605603,WESTERN NEW YORK MARITIME CHARTER SCHOOL,42.83845999999999,-78.82443999999998,C,Yes,1,No,0,No,0
360010805640,HARLEM CHILDREN'S ZONE PROMISE ACADEMY CHARTER SCHOOL,40.81243,-73.948162,D,No,0,No,0,No,0
360010905641,OPPORTUNITY CHARTER SCHOOL,40.8018,-73.9556,D,No,0,No,0,No,0
360011105662,PHAROS ACADEMY CHARTER SCHOOL,40.823408,-73.897256,D,No,0,No,0,Yes,2
360011505705,WILLIAMSBURG CHARTER HIGH SCHOOL,40.70355299999999,-73.935876,D,Yes,3,Yes,2,Yes,3
360012606464,NYS DEPT OF CORRECTIONS PLACEMENT,42.679986,-73.80779,C,No,0,No,0,No,0
360012706505,ELMIRA PSYCHIATRIC CENTER,42.09088100000001,-76.79471599999998,D,No,0,No,0,No,0
360012706524,HUTCHINGS CHILD & YOUTH SERVICES,43.04560899999999,-76.139539,D,No,0,No,0,No,0
