NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes
201226001477,Topeka High,39.049513000000005,-95.685382,C,Yes,2,Yes,1,Yes,3
201299000297,L'Ouverture Computer Technology Magnet,37.71099999999999,-97.32449999999999,D,No,0,No,0,No,0
201299000302,Mueller Aerospace/Engineering Discovery Magne,37.718404,-97.305402,D,No,0,No,0,No,0
201299000333,Horace Mann Dual Language Magnet,37.70519999999999,-97.33749999999999,D,No,0,No,0,No,0
201299000345,Wichita Alternative High,37.71640299999999,-97.30194,D,No,0,Yes,3,No,0
201299000349,West High,37.67439999999999,-97.3487,D,No,0,Yes,9,Yes,1
201299001719,Spaght Multimedia Magnet,37.7039,-97.30900000000001,D,No,0,No,0,No,0
201299002009,Wichita Learning Center,37.716556,-97.30174499999998,D,No,0,No,0,No,0
201299002063,Education Imagine Academy,37.68196100000001,-97.337767,D,No,0,Yes,3,No,0
210009401779,Kentucky School for the Blind,38.2567,-85.71309999999998,C,No,0,Yes,2,Yes,1
210042000075,Bellevue High School,39.102227,-84.482017,B,No,0,No,0,No,0
210135001495,Covington Adult High School,39.061422,-84.500134,A,No,0,No,0,No,0
210135001664,Biggs Early Childhood Education Ctr,39.0784,-84.50689999999999,C,No,0,No,0,No,0
210135002049,Holmes High School,39.06116999999999,-84.50172599999999,B,No,0,Yes,1,No,0
210135002338,Chapman Vocational Education Center,39.06116999999999,-84.50172599999999,B,No,0,No,0,No,0
210153000316,Dayton High School,39.1169,-84.4703,D,Yes,1,Yes,2,Yes,1
210174002313,Bartlett Educational Center,39.01850000000001,-84.6068,B,No,0,No,0,No,0
210186000370,Lexington Trad Magnet School,38.0499,-84.4911,C,No,0,No,0,No,0
210186002272,Homebound Secondary,38.036475,-84.484836,B,No,0,No,0,No,0
210186002506,FCPS Virtual Academy,38.036475,-84.484836,B,Yes,2,No,0,Yes,3
210186002525,George Washington Carver STEM Academy,38.0535,-84.48520699999999,C,No,0,No,0,No,0
210204000428,Highlands High School,39.084436000000004,-84.450476,A,Yes,8,Yes,3,Yes,19
210299000632,Atherton High,38.21410000000001,-85.68839999999999,A,Yes,7,Yes,1,Yes,16
210299000730,Central High Magnet Career Academy,38.24973199999999,-85.770641,D,Yes,1,Yes,11,Yes,24
210299000733,Atkinson Academy,38.2651,-85.79739999999998,D,No,0,No,0,No,0
210299000734,duPont Manual High,38.222013999999994,-85.75789699999999,C,Yes,20,Yes,10,Yes,34
210299000753,Iroquois High,38.1734,-85.7815,C,No,0,Yes,3,Yes,28
210299000764,Mcferran Preparatory Academy,38.221745,-85.776635,D,No,0,No,0,No,0
210299000777,The Academy @ Shawnee,38.262091999999996,-85.815312,B,No,0,No,0,Yes,18
210299000780,Shelby Academy,38.2234,-85.7449,C,No,0,No,0,No,0
210299000781,Frederick Law Olmsted Academy North,38.187101,-85.774441,B,No,0,No,0,No,0
210299000789,Churchill Park School,38.2061,-85.75229999999999,D,No,0,No,0,No,0
210299001425,Frederick Law Olmsted Academy South,38.17229999999999,-85.77899999999998,C,No,0,No,0,No,0
210299001633,St Joseph Children's Home,38.25622,-85.68977899999999,B,No,0,No,0,No,0
210299001774,Dawson Orman Education Center,38.2404,-85.75089999999999,D,No,0,No,0,No,0
210299001777,DuValle Education Center,38.22825499999999,-85.816081,D,No,0,No,0,No,0
210299001857,Western Day Treatment,38.221745,-85.776635,D,No,0,No,0,No,0
210299001859,Ackerly,38.24774,-85.750921,D,No,0,No,0,Yes,3
210299001935,U of L PACT Program,38.218301,-85.758613,C,No,0,No,0,No,0
210299001941,Heuser Hearing & Language Academy,38.2391,-85.7541,D,No,0,No,0,No,0
210299001943,Home of the Innocents Discovery,38.2523,-85.73219999999999,D,No,0,No,0,No,0
210299001946,Home of the Innocents School,38.2523,-85.73219999999999,D,No,0,No,0,Yes,2
210299001947,Pathfinder School of Innovation,38.2399,-85.751,D,No,0,Yes,1,Yes,7
210299002507,Grace M. James Academy of Excellence,38.249500000000005,-85.77889999999998,D,No,0,No,0,No,0
210309002068,Northern KY Technical College,39.07350499999999,-84.52573699999999,A,No,0,No,0,No,0
210309002151,Northern Kentucky TECH,39.07350499999999,-84.52573699999999,A,No,0,No,0,No,0
210363000939,Ludlow High School,39.09170399999999,-84.553494,C,No,0,Yes,3,Yes,1
210444001099,Newport Primary School,39.0845,-84.4897,B,No,0,No,0,No,0
210444001100,Newport Intermediate School,39.087364,-84.49323999999999,C,No,0,No,0,No,0
210444001103,Newport High School,39.09599999999999,-84.48379999999999,B,No,0,No,0,Yes,5
210444002401,Newport Regional School,39.089725,-84.496439,C,No,0,No,0,No,0
210444002493,Newport School of Innovation,39.087815,-84.49363099999998,C,No,0,No,0,No,0
210546001313,Southgate Public School,39.072762,-84.47374699999999,A,No,0,No,0,No,0
220003301485,International School of Louisiana,29.93628899999999,-90.072687,C,No,0,No,0,No,0
220003601499,New Orleans Center for Creative Arts,29.963221000000008,-90.049487,D,No,0,No,0,Yes,2
220015902331,Lycee Francais de la Nouvelle-Orleans,29.953763999999993,-90.13026200000002,D,No,0,No,0,No,0
220018600981,Sophie B. Wright Institute of Academic Excellence,29.925470000000004,-90.102681,C,No,0,Yes,1,No,0
220018702283,Success @ Thurgood Marshall,29.97901999999999,-90.10609699999999,C,No,0,No,0,No,0
220019700953,Frederick A. Douglass High School,29.965679999999992,-90.03690100000001,C,Yes,5,Yes,7,Yes,7
220020302297,Morris Jeff Community School,29.967942999999995,-90.0935,C,Yes,2,Yes,7,Yes,6
220020600976,Langston Hughes Charter Academy,29.98811,-90.080961,C,No,0,No,0,No,0
220020700972,L.B. Landry High School,29.94249400000001,-90.03960799999999,D,No,0,Yes,1,No,0
220020802071,Akili Academy of New Orleans,29.976959999999995,-90.033325,B,No,0,No,0,No,0
220021102307,KIPP Leadership,29.968219999999995,-90.05378099999999,D,No,0,No,0,No,0
220021600958,KIPP Believe,29.99666,-90.07850999999998,D,No,0,No,0,No,0
220021700414,Dr. Martin Luther King Charter School for Sci Tech,29.966560000000005,-90.01342999999999,D,No,0,Yes,4,No,0
220022000946,Harriet Tubman Charter School,29.944696999999998,-90.036174,C,No,0,No,0,No,0
220023600853,Martin Behrman Charter Acad of Creative Arts & Sci,29.948327000000003,-90.04867099999998,C,No,0,No,0,No,0
220023802341,Walter L. Cohen College Prep,29.930148999999993,-90.09429699999998,D,No,0,No,0,No,0
220024602079,KIPP Central City,29.939436999999995,-90.091112,D,No,0,No,0,No,0
220025300877,Phillis Wheatley Community School,29.96914000000001,-90.07811099999999,D,No,0,No,0,No,0
220025900897,Samuel J. Green Charter School,29.933651999999995,-90.105975,D,No,0,No,0,No,0
220027702434,Booker T. Washington High School,29.949910000000003,-90.08924999999999,D,Yes,8,Yes,3,No,0
220027802436,Noble Minds,29.948142999999998,-90.128284,C,No,0,No,0,No,0
220028100234,New Orleans Charter Science and Mathematics HS,29.963210000000004,-90.079191,D,Yes,1,Yes,2,No,0
220028501620,Audubon Charter School,29.93414099999999,-90.12996500000001,B,No,0,No,0,No,0
220028702350,ENCORE Academy,29.983665000000006,-90.051363,B,No,0,No,0,No,0
220028902364,Bricolage Academy,29.97426799999999,-90.076582,C,No,0,No,0,No,0
220029602414,Wilson Charter School,29.946272,-90.10244099999998,C,No,0,No,0,No,0
220030000160,Fairfield Magnet School,32.44854999999999,-93.7492,C,No,0,No,0,No,0
220030002343,Academic Recovery Ombudsman,32.513609999999986,-93.77261,D,No,0,No,0,No,0
220030002431,AmiKiDs Caddo,32.494398,-93.79237,C,No,0,No,0,No,0
220030302458,Audubon Charter Gentilly,30.008284,-90.05306000000002,B,No,0,No,0,No,0
220030402457,New Harmony High Institute,29.98111400000001,-90.08696799999998,C,No,0,No,0,No,0
220030702461,Walter L. Cohen High School,29.930148999999993,-90.09429699999998,D,No,0,No,0,No,0
220030902475,Opportunities Academy,29.945853999999994,-90.085046,D,No,0,No,0,No,0
220031602481,Warren Easton Charter High School,29.968489999999996,-90.09046099999999,C,Yes,2,No,0,Yes,4
220032302496,Esperanza Charter School,29.971787,-90.10422699999998,C,No,0,No,0,No,0
220032802527,Homer Plessy Community School,29.965164999999995,-90.069024,D,No,0,No,0,No,0
220084000595,Joseph C Moscona School,29.97625,-90.16009999999999,C,No,0,No,0,No,0
220084000637,Metairie Academy for Advanced Studies,29.981450000000002,-90.12652999999999,C,No,0,No,0,No,0
220084000654,West Jefferson High School,29.902919999999998,-90.07446000000002,C,No,0,No,0,No,0
220084001965,Gretna No. 2 Academy for Advanced Studies,29.915379999999992,-90.05845999999998,C,No,0,No,0,No,0
220084002268,Ray St. Pierre Academy for Advanced Studies,29.906770000000012,-90.14283,C,No,0,No,0,No,0
220084002305,JCFA,29.909628,-90.069469,C,No,0,No,0,No,0
220084002464,Ruppel Academie Francaise,29.912525999999993,-90.06124999999999,C,No,0,No,0,No,0
220117001522,Travis Hill School,29.99390399999999,-90.08331199999999,D,No,0,No,0,No,0
220117002507,The Delores Taylor Arthur School for Young Men,30.002663999999996,-90.04849799999998,B,No,0,No,0,No,0
230993000130,Portland Arts & Technology H S,43.697280000000006,-70.29374499999999,C,No,0,No,0,No,0
230993000269,Deering High School,43.67173799999999,-70.29591499999998,B,Yes,3,Yes,3,Yes,3
230993000271,Amanda C Rowe School,43.678839,-70.317226,D,No,0,No,0,No,0
230993000273,Howard C Reiche Community Sch,43.650533,-70.267432,B,No,0,No,0,No,0
230993000277,Longfellow School-Portland,43.673002,-70.295684,B,No,0,No,0,No,0
230993000279,East End Community School,43.671548,-70.25355299999998,C,No,0,No,0,No,0
230993000284,Portland High School,43.658798999999995,-70.25917,C,Yes,5,Yes,3,Yes,3
230993000286,Gerald E Talbot Community School,43.695657000000004,-70.30977099999998,B,No,0,No,0,No,0
230993000603,Casco Bay High School,43.697280000000006,-70.29374499999999,C,Yes,1,Yes,2,Yes,4
230993001007,Presumpscot School,43.684273,-70.25944899999999,C,No,0,No,0,No,0
230993023131,Ocean Avenue,43.67709200000001,-70.28406899999999,B,No,0,No,0,No,0
231233000585,South Portland High School,43.621826,-70.268003,D,Yes,2,Yes,3,Yes,16
231481223141,Baxter Academy for Tech & Sciences,43.660498,-70.262019,D,Yes,1,Yes,5,Yes,10
240006000066,Ferndale Early Education Center,39.184007,-76.64251799999998,C,No,0,No,0,No,0
240009000150,Baltimore City College,39.32580000000001,-76.59709999999998,C,Yes,7,Yes,32,Yes,42
240009000161,The Belair-Edison School,39.32139999999998,-76.5663,B,No,0,No,0,No,0
240009000164,Katherine Johnson Global Academy,39.300692999999995,-76.65944,C,No,0,No,0,No,0
240009000168,Carver Vocational-Technical High,39.30449999999999,-76.6527,C,No,0,Yes,23,Yes,45
240009000192,Park Heights Academy,39.344699999999996,-76.6628,C,No,0,No,0,No,0
240009000201,Federal Hill Preparatory Academy,39.2776,-76.61119999999998,D,No,0,No,0,No,0
240009000203,Forest Park High,39.332600000000006,-76.6894,B,No,0,Yes,51,Yes,39
240009000211,Furman Templeton Preparatory Academy,39.2997,-76.63039999999998,D,No,0,No,0,No,0
240009000215,Wolfe Street Academy,39.288,-76.5899,D,No,0,No,0,No,0
240009000234,Hampstead Hill Academy,39.28609999999999,-76.57609999999998,D,No,0,No,0,No,0
240009000247,Holabird Academy,39.2758,-76.53869999999999,D,No,0,No,0,No,0
240009000280,Mergenthaler Vocational-Technical High,39.3322,-76.5911,A,Yes,4,Yes,56,Yes,56
240009000286,The Mount Washington School,39.3659,-76.6549,B,No,0,No,0,No,0
240009000298,Paul Laurence Dunbar High,39.295539999999995,-76.59848,D,No,0,Yes,20,Yes,25
240009000319,Steuart Hill Academic Academy,39.2868,-76.6426,D,No,0,No,0,No,0
240009000331,Westport Academy,39.2621,-76.6377,C,No,0,No,0,No,0
240009000335,Sandtown-Winchester Achievement Academy,39.306319,-76.640584,D,No,0,No,0,No,0
240009000336,William S. Baer School,39.3109,-76.6567,B,No,0,No,0,No,0
240009000883,Midtown Academy,39.30842599999999,-76.622628,C,No,0,No,0,No,0
240009000884,New Song Academy,39.305703,-76.643017,D,No,0,No,0,No,0
240009000885,Eager Street Academy,39.300657,-76.60708399999999,D,No,0,No,0,Yes,7
240009001313,Digital Harbor High School,39.2766,-76.60749999999999,D,No,0,Yes,33,Yes,65
240009001339,National Academy Foundation,39.296846,-76.597726,D,No,0,No,0,Yes,42
240009001343,Excel Academy at Francis M. Wood High,39.29200000000001,-76.6344,D,No,0,Yes,38,Yes,36
240009001381,Academy for College and Career Exploration,39.3308,-76.63779999999998,C,No,0,Yes,33,Yes,22
240009001385,Vivien T. Thomas Medical Arts Academy,39.290299999999995,-76.63999999999999,D,No,0,Yes,28,Yes,11
240009001387,Augusta Fells Savage Institute of Visual Arts,39.29708299999999,-76.64132799999999,D,No,0,Yes,12,Yes,27
240009001391,Baltimore School for the Arts,39.2983,-76.6173,D,Yes,4,Yes,7,Yes,12
240009001478,City Neighbors Charter School,39.348788,-76.534423,B,No,0,No,0,No,0
240009001480,Patterson Park Public Charter School,39.29281199999999,-76.578767,C,No,0,No,0,No,0
240009001531,Renaissance Academy,39.3032,-76.62789999999998,D,No,0,Yes,22,Yes,20
240009001558,Empowerment Academy,39.2976,-76.65919999999998,C,No,0,No,0,No,0
240009001571,The Green School of Baltimore,39.324285,-76.571891,B,No,0,No,0,No,0
240009001631,Baltimore International Academy,39.33608,-76.54876099999998,B,No,0,No,0,No,0
240009001657,Baltimore Montessori Public Charter School,39.308247,-76.612552,D,No,0,No,0,No,0
240009001662,Joseph C. Briscoe Academy,39.298573999999995,-76.624897,D,No,0,Yes,1,Yes,4
240009001670,Elmer A. Henderson: A Johns Hopkins Partnership,39.301277,-76.587249,D,No,0,No,0,No,0
240009001675,Bluford Drew Jemison STEM Academy West,39.297248,-76.641432,D,No,0,Yes,6,Yes,10
240009001680,City Neighbors Hamilton,39.350482,-76.554826,B,No,0,No,0,No,0
240009001681,KIPP Harmony Academy,39.31002,-76.67656299999999,B,No,0,No,0,No,0
240009001682,Baltimore Leadership School for Young Women,39.295256,-76.618091,D,No,0,Yes,15,Yes,8
240009001689,Tunbridge Public Charter School,39.357622,-76.6102,B,No,0,No,0,No,0
240009001690,City Neighbors High,39.350482,-76.554826,B,No,0,No,0,Yes,15
240009001691,Green Street Academy,39.287488,-76.67158499999998,C,No,0,Yes,12,Yes,8
240009001703,Baltimore Design School,39.307219999999994,-76.61092799999999,D,Yes,2,Yes,7,Yes,5
240009001716,Creative City Public Charter School,39.333956,-76.665153,C,No,0,No,0,No,0
240009001752,Baltimore International Academy West,39.298159,-76.69254599999998,B,No,0,No,0,No,0
240012000411,Southwest Academy,39.2997,-76.7364,C,No,0,No,0,No,0
240012000466,Maiden Choice School,39.258199999999995,-76.6953,C,No,0,No,0,No,0
240012000487,Towson High,39.390627,-76.60121599999998,B,Yes,13,Yes,4,Yes,18
240012000935,Home Assignments-Secondary,39.39938999999999,-76.60613100000002,B,No,0,No,0,No,0
240012001341,Baltimore County Home & Hospital,39.39938999999999,-76.60613100000002,B,No,0,No,0,No,0
240012001711,BCDC Educational Center,39.39938999999999,-76.60613100000002,B,No,0,No,0,Yes,2
250002100511,Academy Of the Pacific Rim Charter Public School,42.244384,-71.132363,C,Yes,1,Yes,3,Yes,2
250002200514,Benjamin Banneker Charter Public School,42.39219099999999,-71.131706,C,No,0,No,0,No,0
250002600530,City on a Hill Charter Public School,42.323741,-71.08789999999999,D,Yes,1,No,0,Yes,3
250002700535,Community Day Charter Public School,42.711195,-71.149251,C,No,0,No,0,No,0
250002900545,Neighborhood House Charter School,42.29336500000001,-71.05355299999998,C,No,0,Yes,3,Yes,4
250003600576,Ma Academy for Math and Science School,42.27610299999999,-71.799826,D,Yes,18,Yes,18,Yes,21
250003900599,Boston Renaissance Charter Public School,42.250752999999996,-71.126542,C,No,0,No,0,No,0
250004100601,Atlantis Charter School,41.67011299999999,-71.1437,D,No,0,No,0,Yes,7
250004500817,Learning First Charter Public School,42.251166,-71.797712,B,No,0,No,0,No,0
250004600819,Prospect Hill Academy Charter School,42.367515,-71.10087399999999,D,Yes,4,Yes,6,Yes,3
250004901245,Boston Day and Evening Academy Charter School,42.32697199999999,-71.08183099999998,D,No,0,Yes,5,Yes,3
250005101247,Abby Kelley Foster Charter Public School,42.305635,-71.801599,B,No,0,Yes,5,Yes,6
250005301256,Boston Collegiate Charter School,42.321723999999996,-71.060802,C,Yes,1,Yes,2,Yes,8
250005401258,Edward M. Kennedy Academy for Health Careers (Horace Mann,42.333976,-71.10664799999999,C,Yes,1,Yes,2,Yes,3
250005501260,Mystic Valley Regional Charter School,42.434929999999994,-71.044171,C,No,0,No,0,Yes,7
250006001439,Conservatory Lab Charter School,42.311321,-71.069585,C,No,0,No,0,No,0
250006301453,Roxbury Preparatory Charter School,42.327624,-71.105146,D,No,0,No,0,No,0
250007001667,Codman Academy Charter Public School,42.289796,-71.071261,C,Yes,1,Yes,4,Yes,1
250007101747,Brooke Charter School,42.28193,-71.122109,C,No,0,Yes,12,Yes,1
250007502084,Excel Academy Charter School,42.382943,-71.018958,D,Yes,2,Yes,7,Yes,6
250007702091,Helen Y. Davis Leadership Academy Charter Public School,42.3013,-71.05879999999999,D,No,0,No,0,No,0
250008001843,Boston Preparatory Charter Public School,42.262177,-71.11043299999999,C,Yes,2,Yes,2,Yes,4
250008201845,KIPP Academy Lynn Charter School,42.46775800000001,-70.94940899999999,C,No,0,Yes,1,Yes,6
250008601996,Community Charter School of Cambridge,42.367725,-71.085231,D,Yes,1,Yes,3,Yes,3
250008701997,Holyoke Community Charter School,42.185839999999985,-72.628668,C,No,0,No,0,No,0
250009002112,Phoenix Academy Charter Public High School Chelsea,42.392452,-71.033905,D,No,0,No,0,Yes,3
250051802632,Pioneer Charter School of Science,42.408071,-71.05107699999999,C,Yes,2,Yes,3,Yes,3
250051902629,Global Learning Charter Public School,41.660053,-70.929282,B,Yes,1,Yes,11,Yes,1
250052202680,Hampden Charter School of Science East,42.19709000000001,-72.563194,C,Yes,1,Yes,6,Yes,4
250052502708,Alma del Mar Charter School,41.665530999999994,-70.92310799999998,D,No,0,No,0,No,0
250052602703,Boston Green Academy Horace Mann Charter School,42.350353,-71.145895,C,Yes,1,No,0,Yes,4
250052702710,Bridge Boston Charter School,42.31684099999999,-71.08325399999998,D,No,0,No,0,No,0
250053302713,UP Academy Charter School of Boston,42.333615,-71.050763,D,No,0,No,0,No,0
250053702716,KIPP Academy Boston Charter School,42.27457499999999,-71.092442,C,No,0,No,0,No,0
250054302763,Dudley Street Neighborhood Charter School,42.323552,-71.0729,D,No,0,No,0,No,0
250054502785,Collegiate Charter School of Lowell,42.63675599999999,-71.359121,B,No,0,Yes,4,No,0
250054702782,Paulo Freire Social Justice Charter School,42.145832999999996,-72.604898,C,No,0,No,0,Yes,3
250054902783,UP Academy Charter School of Dorchester,42.299786999999995,-71.07096699999998,C,No,0,No,0,No,0
250055202827,Argosy Collegiate Charter School,41.688683999999995,-71.161589,B,Yes,2,Yes,1,Yes,3
250055902869,New Heights Charter School of Brockton,42.051907,-71.01072900000001,C,No,0,No,0,No,0
250198000053,Arlington High,42.41797699999999,-71.16176999999999,C,Yes,8,Yes,16,Yes,50
250198000054,Brackett,42.41245599999999,-71.17640899999999,B,No,0,No,0,No,0
250198000057,Cyrus E Dallin,42.417770000000004,-71.18784999999998,B,No,0,No,0,No,0
250198000058,Hardy,42.404424,-71.145391,C,No,0,No,0,No,0
250198000059,John A Bishop,42.42428999999999,-71.15455,A,No,0,No,0,No,0
250198000062,M Norcross Stratton,42.42904099999999,-71.167337,B,No,0,No,0,No,0
250198000065,Peirce,42.42869499999999,-71.178282,C,No,0,No,0,No,0
250198000066,Thompson,42.41199699999999,-71.138702,C,No,0,No,0,No,0
250198001681,Menotomy Preschool,42.412440000000004,-71.15880199999998,B,No,0,No,0,No,0
250198002889,Gibbs School,42.41035,-71.145391,B,No,0,No,0,No,0
250249000144,Daniel Butler,42.38621,-71.188112,C,No,0,No,0,No,0
250249000146,Mary Lee Burbank,42.388539,-71.164264,B,No,0,No,0,No,0
250249000147,Roger E Wellington,42.39220000000001,-71.17201599999999,B,No,0,No,0,No,0
250279000011,Baldwin Early Learning Pilot Academy,42.342017,-71.14053399999999,C,No,0,No,0,No,0
250279000203,Boston Latin School,42.33781900000001,-71.10149299999999,C,Yes,8,Yes,3,Yes,9
250279000204,Boston Latin Academy,42.316113,-71.08445899999998,D,Yes,4,Yes,4,Yes,12
250279000205,O'Bryant School of Math & Science,42.33135800000001,-71.088923,D,Yes,7,Yes,6,Yes,10
250279000208,Brighton High School,42.349019,-71.14556999999999,C,No,0,No,0,Yes,6
250279000210,Carter School,42.34055599999999,-71.08406499999998,D,No,0,No,0,No,0
250279000215,Charlestown High School,42.380122,-71.06093599999998,D,No,0,Yes,2,Yes,7
250279000222,Dearborn 6-12 STEM Academy,42.326457999999995,-71.080826,D,No,0,No,0,Yes,5
250279000223,Haley Pilot School,42.286598,-71.107482,C,No,0,No,0,No,0
250279000224,McKay K-8 School,42.369185,-71.034242,D,No,0,No,0,No,0
250279000226,East Boston High School,42.381258,-71.03493699999999,D,Yes,2,Yes,1,Yes,11
250279000230,Eliot K-8 Innovation School,42.366137,-71.05343,D,No,0,No,0,No,0
250279000239,Roosevelt K-8 School,42.243207,-71.12424399999999,C,No,0,No,0,No,0
250279000254,Condon K-8 School,42.338158,-71.052923,D,No,0,No,0,No,0
250279000259,Hennigan K-8 School,42.325918,-71.10663899999999,D,No,0,No,0,No,0
250279000261,Burke High School,42.306942,-71.081648,C,Yes,1,Yes,1,Yes,8
250279000268,UP Academy Holland,42.306346999999995,-71.073293,C,No,0,No,0,No,0
250279000272,Hurley K-8 School,42.33903299999999,-71.07786199999998,D,No,0,No,0,No,0
250279000273,Lee K-8 School,42.29224399999999,-71.079963,C,No,0,No,0,No,0
250279000278,Kilmer K-8 School,42.271893999999996,-71.162628,C,No,0,No,0,No,0
250279000282,Madison Park Technical Vocational High School,42.331867,-71.090468,D,No,0,Yes,1,Yes,16
250279000291,Tobin K-8 School,42.33298800000001,-71.098446,D,No,0,No,0,No,0
250279000303,Henderson K-12 Inclusion School Lower,42.293932,-71.062302,C,No,0,No,0,No,0
250279000312,Hernandez K-8 School,42.313857,-71.098009,D,No,0,No,0,No,0
250279000315,Murphy K-8 School,42.294022,-71.049,D,No,0,No,0,No,0
250279000323,Greenwood Sarah K-8 School,42.29695,-71.080211,C,No,0,No,0,No,0
250279000327,English High School,42.306235,-71.109548,D,No,0,No,0,Yes,8
250279000331,Gardner Pilot Academy,42.36071499999999,-71.134091,D,No,0,No,0,No,0
250279000333,Warren-Prescott K-8 School,42.37804899999999,-71.064433,D,No,0,No,0,No,0
250279000342,Melvin H. King South End Academy,42.344398999999996,-71.073364,D,No,0,No,0,Yes,2
250279000692,Lyndon K-8 School,42.282953,-71.158517,B,No,0,No,0,No,0
250279000693,Young Achievers K-8 School,42.28227,-71.09501399999999,C,No,0,No,0,No,0
250279000695,Fenway High School,42.330621,-71.09915600000001,D,No,0,Yes,1,Yes,6
250279000698,Another Course To College,42.265168,-71.11773599999998,C,Yes,1,Yes,3,Yes,4
250279000704,New Mission High School,42.262966000000006,-71.117887,C,Yes,1,No,0,Yes,4
250279000837,Greater Egleston High School,42.314052,-71.099189,D,No,0,No,0,Yes,1
250279000952,Henderson K-12 Inclusion School Upper,42.281274999999994,-71.069596,B,No,0,Yes,6,Yes,3
250279001115,EllisonParks Early Education School,42.27174,-71.09180999999998,C,No,0,No,0,No,0
250279001118,East Boston Early Education Center,42.369748,-71.03403299999998,D,No,0,No,0,No,0
250279001126,Haynes Early Education Center,42.315102,-71.07880899999999,D,No,0,No,0,No,0
250279001128,Boston Arts Academy,42.346236,-71.09500399999999,C,Yes,1,No,0,Yes,8
250279001296,Quincy Upper School,42.348369000000005,-71.06892999999998,D,Yes,2,Yes,1,No,0
250279001511,Boston Adult Tech Academy,42.348670999999996,-71.06815899999998,D,No,0,Yes,2,Yes,3
250279001617,Community Academy,42.30897,-71.103453,C,No,0,No,0,Yes,2
250279001692,Boston Community Leadership Academy,42.262966000000006,-71.117887,C,No,0,Yes,2,Yes,8
250279001768,Lee Academy,42.2867,-71.072715,C,No,0,No,0,No,0
250279001902,Community Academy of Science and Health,42.300956,-71.061303,C,No,0,No,0,Yes,4
250279002006,Orchard Gardens K-8 School,42.330479999999994,-71.07739899999999,D,No,0,No,0,No,0
250279002015,Boston International High School & Newcomers Academy,42.281267,-71.080897,C,No,0,Yes,1,Yes,3
250279002016,Excel High School,42.33287399999999,-71.044766,D,No,0,Yes,1,Yes,7
250279002374,Horace Mann School for the Deaf Hard of Hearing,42.352795,-71.137633,C,No,0,Yes,4,No,0
250279002458,Lyon K-8 School,42.351032999999994,-71.16151599999999,C,No,0,No,0,No,0
250279002514,West Zone Early Learning Center,42.325918,-71.10663899999999,D,No,0,No,0,No,0
250279002622,Curley K-8 School,42.318547,-71.113053,B,No,0,No,0,No,0
250279002670,Mildred Avenue K-8 School,42.276108,-71.091333,C,No,0,No,0,No,0
250279002674,Lyon High School,42.35211199999999,-71.160823,C,Yes,2,Yes,1,Yes,2
250279002677,Higginson-Lewis K-8 School,42.32076,-71.086948,D,No,0,No,0,No,0
250279002687,Boston Teachers Union K-8 Pilot,42.294637,-71.11593899999998,C,No,0,No,0,No,0
250279002689,Edison K-8 School,42.345538,-71.160232,C,No,0,No,0,No,0
250279002725,TechBoston Academy,42.285248,-71.075837,C,Yes,1,Yes,4,Yes,4
250279002753,Margarita Muniz Academy,42.30718900000001,-71.114194,C,No,0,No,0,Yes,5
250279002806,Higginson Inclusion K-2 School,42.317641,-71.09200199999998,D,No,0,No,0,No,0
250279002835,Alighieri Dante Montessori School,42.371486,-71.037907,D,No,0,No,0,No,0
250279002848,Boston Collaborative High School,42.333615,-71.050763,D,Yes,2,No,0,Yes,3
250294002570,Hollis,42.215886,-71.003099,C,No,0,No,0,No,0
250294002789,Monatiquot Kindergarten Center,42.210916,-71.00650599999999,B,No,0,No,0,No,0
250309000386,Brookfield,42.11802500000001,-71.010187,C,No,0,No,0,No,0
250309000387,Downey,42.07789699999999,-70.993993,C,No,0,No,0,No,0
250309000388,Dr W Arnone Community School,42.079997999999996,-71.024966,B,No,0,No,0,No,0
250309000390,Edgar B Davis,42.055020000000006,-70.99948,C,No,0,No,0,No,0
250309000401,John F Kennedy,42.059577999999995,-71.03743,C,No,0,No,0,No,0
250309000405,Oscar F Raymond,42.10427000000001,-71.031786,C,No,0,No,0,No,0
250309002652,Brockton Champion High School,42.062523999999996,-71.003753,C,No,0,No,0,No,0
250309002655,Manthala George Jr. School,42.096552,-71.039931,C,No,0,No,0,No,0
250309002792,Barrett Russell Early Childhood Center,42.089549,-71.027188,C,No,0,No,0,No,0
250309002936,PROMISE College and Career Academy,42.062523999999996,-71.003753,C,No,0,No,0,No,0
250315000415,Brookline High,42.332894,-71.128843,C,Yes,18,Yes,22,Yes,46
250315000417,Florida Ruffin Ridley School,42.34492399999999,-71.123599,C,No,0,No,0,No,0
250315000418,Roland Hayes,42.32798,-71.148197,C,No,0,No,0,No,0
250315000419,John D Runkle,42.33387999999999,-71.14191500000001,B,No,0,No,0,No,0
250315000420,Lawrence,42.339158999999995,-71.114199,C,No,0,No,0,No,0
250315000421,Michael Driscoll,42.340279,-71.135867,C,No,0,No,0,No,0
250315000422,Pierce,42.335150999999996,-71.120772,C,No,0,No,0,No,0
250315000423,William H Lincoln,42.328638,-71.129473,B,No,0,No,0,No,0
250315002776,Brookline Early Education Program at Beacon,42.343442,-71.114889,C,No,0,No,0,No,0
250315002793,Brookline Early Education Program at Putterham,42.302527,-71.151737,B,No,0,No,0,No,0
