"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct","oty_month2_emplvl_chg","oty_month2_emplvl_pct","oty_month3_emplvl_chg","oty_month3_emplvl_pct","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct"
"06075","5","512110","78","0","2015","3","","San Francisco County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",126,947,952,948,21123476,720206,37466,1712,"",1.09,0.87,0.85,0.85,0.50,0.36,0.19,0.59,"",-6,-4.5,-13,-1.4,-37,-3.7,-35,-3.6,-2643133,-11.1,-238635,-24.9,-13438,-26.4,-159,-8.5
"06075","5","512110","78","0","2015","4","","San Francisco County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",128,891,920,915,29319132,798907,41921,2482,"",1.09,0.76,0.76,0.77,0.50,0.43,0.24,0.66,"",-2,-1.5,-76,-7.9,-36,-3.8,-53,-5.5,1527047,5.5,124773,18.5,8742,26.3,264,11.9
"06077","5","512110","78","0","2015","1","N","San Joaquin County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06077","5","512110","78","0","2015","2","N","San Joaquin County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06077","5","512110","78","0","2015","3","N","San Joaquin County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06077","5","512110","78","0","2015","4","N","San Joaquin County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","512110","78","0","2015","1","","San Luis Obispo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,26,26,31,256182,153287,7942,712,"",0.63,0.16,0.14,0.17,0.08,0.16,0.10,0.52,"",5,71.4,2,8.3,3,13.0,8,34.8,704,0.3,32862,27.3,1547,24.2,-130,-15.4
"06079","5","512110","78","0","2015","2","","San Luis Obispo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,42,45,42,275527,49378,2919,493,"",0.67,0.23,0.24,0.22,0.08,0.14,0.09,0.36,"",5,62.5,14,50.0,12,36.4,2,5.0,-160184,-36.8,-62330,-55.8,-3321,-53.2,-503,-50.5
"06079","5","512110","78","0","2015","3","","San Luis Obispo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,30,28,26,377391,27468,1574,1037,"",0.71,0.16,0.15,0.14,0.11,0.08,0.05,0.75,"",5,55.6,3,11.1,1,3.7,-5,-16.1,79862,26.8,3141,12.9,277,21.4,229,28.3
"06079","5","512110","78","0","2015","4","","San Luis Obispo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,32,29,44,512197,36010,1760,1126,"",0.70,0.16,0.14,0.23,0.11,0.12,0.06,0.65,"",5,55.6,1,3.2,-1,-3.3,16,57.1,76880,17.7,818,2.3,171,10.8,-3,-0.3
"06081","5","512110","78","0","2015","1","","San Mateo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,1535,1527,1515,57935392,10864079,666932,2921,"",0.59,2.74,2.53,2.52,2.15,2.39,1.67,0.83,"",2,7.1,600,64.2,578,60.9,554,57.6,-952553,-1.6,4256180,64.4,266360,66.5,-1856,-38.9
"06081","5","512110","78","0","2015","2","","San Mateo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",31,1493,1469,1496,48289882,598906,35129,2500,"",0.60,2.46,2.38,2.41,1.86,0.57,0.36,0.77,"N",2,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","5","512110","78","0","2015","3","","San Mateo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",31,1315,1307,1232,48020436,1083996,66659,2875,"",0.59,2.12,2.07,1.96,1.83,0.99,0.62,0.89,"N",3,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","5","512110","78","0","2015","4","","San Mateo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",31,1215,1204,1195,52308358,653156,38387,3340,"",0.58,1.83,1.75,1.79,1.47,0.65,0.40,0.83,"",3,10.7,135,12.5,105,9.6,100,9.1,2798769,5.7,38461,6.3,2759,7.7,-150,-4.3
"06083","5","512110","78","0","2015","1","","Santa Barbara County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",27,348,353,353,10303917,2456917,148778,2256,"",0.96,1.25,1.17,1.15,1.67,1.49,1.06,1.41,"",1,3.8,8,2.4,13,3.8,10,2.9,8260483,404.2,1916407,354.6,118925,398.4,1795,389.4
"06083","5","512110","78","0","2015","2","N","Santa Barbara County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",28,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06083","5","512110","78","0","2015","3","N","Santa Barbara County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",28,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06083","5","512110","78","0","2015","4","N","Santa Barbara County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","512110","78","0","2015","1","N","Santa Clara County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",34,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",-2,-5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","512110","78","0","2015","2","N","Santa Clara County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",34,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",-2,-5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","512110","78","0","2015","3","N","Santa Clara County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",34,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",-5,-12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","512110","78","0","2015","4","N","Santa Clara County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",34,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",-6,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06087","5","512110","78","0","2015","1","","Santa Cruz County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,21,21,24,231935,145573,7427,811,"",0.39,0.15,0.14,0.16,0.08,0.18,0.11,0.55,"",0,0.0,1,5.0,2,10.5,2,9.1,-32011,-12.1,14462,11.0,157,2.2,-188,-18.8
"06087","5","512110","78","0","2015","2","","Santa Cruz County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,23,25,21,884611,27375,1200,2959,"",0.39,0.14,0.15,0.12,0.27,0.07,0.03,1.97,"",0,0.0,2,9.5,2,8.7,2,10.5,599373,210.1,-19054,-41.0,-1164,-49.2,1914,183.2
"06087","5","512110","78","0","2015","3","","Santa Cruz County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,24,24,19,271276,6866,425,934,"",0.38,0.14,0.14,0.11,0.08,0.02,0.01,0.62,"",0,0.0,1,4.3,-4,-14.3,-7,-26.9,-5984,-2.2,-14834,-68.4,-839,-66.4,103,12.4
"06087","5","512110","78","0","2015","4","","Santa Cruz County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,26,22,26,321609,39489,1898,1003,"",0.38,0.15,0.12,0.16,0.08,0.16,0.08,0.55,"",0,0.0,2,8.3,0,0.0,4,18.2,-39549,-11.0,-4247,-9.7,-91,-4.6,-223,-18.2
"06089","5","512110","78","0","2015","1","N","Shasta County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06089","5","512110","78","0","2015","2","N","Shasta County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06089","5","512110","78","0","2015","3","N","Shasta County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06089","5","512110","78","0","2015","4","N","Shasta County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06097","5","512110","78","0","2015","1","","Sonoma County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,12,11,11,146885,71374,3442,997,"",0.22,0.04,0.04,0.04,0.02,0.04,0.02,0.63,"",1,14.3,-8,-40.0,-9,-45.0,-5,-31.2,-87806,-37.4,-39394,-35.6,-3123,-47.6,30,3.1
"06097","5","512110","78","0","2015","2","","Sonoma County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,9,9,9,211844,7024,275,1811,"",0.22,0.03,0.03,0.03,0.03,0.01,0.01,1.16,"",-1,-11.1,-10,-52.6,-10,-52.6,-10,-52.6,-83731,-28.3,-5877,-45.6,-342,-55.4,614,51.3
"06097","5","512110","78","0","2015","3","","Sonoma County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,16,16,21,281980,19190,1083,1228,"",0.27,0.05,0.05,0.06,0.04,0.03,0.02,0.77,"",0,0.0,-3,-15.8,-4,-20.0,2,10.5,-17088,-5.7,97,0.5,292,36.9,38,3.2
"06097","5","512110","78","0","2015","4","","Sonoma County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,23,25,24,521082,75917,4419,1670,"",0.26,0.07,0.07,0.07,0.06,0.16,0.09,0.83,"",-1,-9.1,1,4.5,4,19.0,2,9.1,-144562,-21.7,57529,312.9,3479,370.1,-693,-29.3
"06099","5","512110","78","0","2015","1","N","Stanislaus County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06099","5","512110","78","0","2015","2","N","Stanislaus County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06099","5","512110","78","0","2015","3","N","Stanislaus County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06099","5","512110","78","0","2015","4","N","Stanislaus County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06101","5","512110","78","0","2015","1","N","Sutter County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06101","5","512110","78","0","2015","2","N","Sutter County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06101","5","512110","78","0","2015","3","N","Sutter County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06101","5","512110","78","0","2015","4","N","Sutter County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06107","5","512110","78","0","2015","1","N","Tulare County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06107","5","512110","78","0","2015","2","N","Tulare County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06107","5","512110","78","0","2015","3","N","Tulare County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06107","5","512110","78","0","2015","4","N","Tulare County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06109","5","512110","78","0","2015","1","N","Tuolumne County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06109","5","512110","78","0","2015","2","N","Tuolumne County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06109","5","512110","78","0","2015","3","N","Tuolumne County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06109","5","512110","78","0","2015","4","N","Tuolumne County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06111","5","512110","78","0","2015","1","","Ventura County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",86,102,99,92,1830210,695586,33615,1441,"",1.79,0.22,0.20,0.18,0.16,0.23,0.12,0.81,"",-7,-7.5,-142,-58.2,-135,-57.7,-145,-61.2,-1794817,-49.5,-859352,-55.3,-52434,-60.9,271,23.2
"06111","5","512110","78","0","2015","2","","Ventura County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",84,94,89,82,2599622,168006,7446,2264,"",1.72,0.18,0.17,0.16,0.21,0.17,0.08,1.19,"",-14,-14.3,-128,-57.7,-141,-61.3,-153,-65.1,-514347,-16.5,-58376,-25.8,-1863,-20.0,1218,116.4
"06111","5","512110","78","0","2015","3","","Ventura County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",86,92,87,94,1852874,79111,3515,1566,"",1.74,0.19,0.17,0.19,0.17,0.09,0.04,0.96,"",-11,-11.3,-153,-62.4,-160,-64.8,-147,-61.0,-1639486,-46.9,-175578,-68.9,-6137,-63.6,467,42.5
"06111","5","512110","78","0","2015","4","","Ventura County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",91,101,103,115,4120243,205232,8561,2981,"",1.79,0.19,0.18,0.21,0.28,0.24,0.11,1.45,"",-8,-8.1,-152,-60.1,-147,-58.8,-147,-56.1,-2391455,-36.7,-60931,-22.9,-3867,-31.1,1017,51.8
"06113","5","512110","78","0","2015","1","N","Yolo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06113","5","512110","78","0","2015","2","N","Yolo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06113","5","512110","78","0","2015","3","N","Yolo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06113","5","512110","78","0","2015","4","N","Yolo County, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06999","5","512110","78","0","2015","1","","Unknown Or Undefined, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",191,658,683,741,25232559,5233834,229466,2797,"",2.31,1.21,1.16,1.24,1.10,1.02,0.49,0.91,"",25,15.1,-31,-4.5,-1,-0.1,36,5.1,2311,0.0,293982,6.0,-35123,-13.3,-5,-0.2
"06999","5","512110","78","0","2015","2","","Unknown Or Undefined, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",191,661,665,750,20412178,1723117,72540,2269,"",2.41,1.13,1.11,1.25,0.94,1.07,0.47,0.81,"",-17,-8.2,-116,-14.9,-186,-21.9,-60,-7.4,-42070,-0.2,-64010,-3.6,-6171,-7.8,333,17.2
"06999","5","512110","78","0","2015","3","","Unknown Or Undefined, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",194,716,714,734,21284655,1520936,60604,2270,"",2.27,1.17,1.13,1.17,1.00,0.78,0.32,0.87,"",-12,-5.8,-285,-28.5,-228,-24.2,-220,-23.1,1810688,9.3,-187780,-11.0,-14383,-19.2,719,46.4
"06999","5","512110","78","0","2015","4","","Unknown Or Undefined, California","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",192,622,541,543,33781896,1088314,44528,4570,"",2.12,0.97,0.81,0.83,1.22,0.59,0.25,1.40,"",-16,-7.7,-243,-28.1,-424,-43.9,-316,-36.8,-706332,-2.0,-547423,-33.5,-23507,-34.6,1610,54.4
"08000","5","512110","58","0","2015","1","","Colorado -- Statewide","Private","Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",365,1103,1280,1086,13489280,8936300,296349,897,"",1.02,0.30,0.33,0.28,0.15,0.27,0.21,0.49,"",80,28.1,-114,-9.4,121,10.4,67,6.6,517633,4.0,328107,3.8,19792,7.2,15,1.7
"08000","5","512110","58","0","2015","2","","Colorado -- Statewide","Private","Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",374,1131,1165,1319,13473538,3752565,104489,860,"",1.03,0.29,0.29,0.32,0.15,0.26,0.17,0.50,"",57,18.0,125,12.4,53,4.8,121,10.1,188853,1.4,99581,2.7,1290,1.3,-65,-7.0
"08000","5","512110","58","0","2015","3","","Colorado -- Statewide","Private","Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",380,1302,1465,1504,15937071,3089841,94581,861,"",1.03,0.32,0.35,0.37,0.18,0.23,0.16,0.50,"",11,3.0,-223,-14.6,-285,-16.3,390,35.0,583725,3.8,-658897,-17.6,-7510,-7.4,54,6.7
"08000","5","512110","58","0","2015","4","","Colorado -- Statewide","Private","Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",363,1396,1394,1262,19642826,3387792,84753,1119,"",0.98,0.33,0.32,0.29,0.16,0.28,0.17,0.53,"",0,0.0,179,14.7,119,9.3,68,5.7,2394941,13.9,810970,31.5,14064,19.9,39,3.6
"08001","5","512110","78","0","2015","1","N","Adams County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08001","5","512110","78","0","2015","2","N","Adams County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08001","5","512110","78","0","2015","3","N","Adams County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08001","5","512110","78","0","2015","4","N","Adams County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08005","5","512110","78","0","2015","1","","Arapahoe County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",34,170,164,158,3632991,1853055,130347,1704,"",0.86,0.37,0.33,0.32,0.27,0.39,0.64,0.80,"",8,30.8,38,28.8,24,17.1,8,5.3,487281,15.5,324764,21.3,21984,20.3,-16,-0.9
"08005","5","512110","78","0","2015","2","N","Arapahoe County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",35,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",9,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08005","5","512110","78","0","2015","3","","Arapahoe County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",37,215,229,211,4444418,507668,42883,1566,"",0.90,0.42,0.44,0.41,0.35,0.33,0.60,0.82,"",10,37.0,-140,-39.4,55,31.6,34,19.2,212985,5.0,-384985,-43.1,4121,10.6,183,13.2
"08005","5","512110","78","0","2015","4","N","Arapahoe County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",38,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0,"N",8,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08013","5","512110","78","0","2015","1","","Boulder County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",36,103,106,105,1678250,999947,33766,1233,"",1.32,0.41,0.39,0.39,0.24,0.44,0.37,0.60,"",5,16.1,13,14.4,18,20.5,17,19.3,169250,11.2,142999,16.7,9244,37.7,-76,-5.8
"08013","5","512110","78","0","2015","2","","Boulder County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",36,109,106,102,1435601,214898,4314,1045,"",1.30,0.40,0.38,0.36,0.20,0.25,0.12,0.53,"",4,12.5,20,22.5,18,20.5,9,9.7,264885,22.6,43475,25.4,449,11.6,44,4.4
"08013","5","512110","78","0","2015","3","","Boulder County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",38,116,110,110,1687581,153648,4053,1159,"",1.34,0.41,0.39,0.39,0.23,0.20,0.13,0.59,"",4,11.8,22,23.4,13,13.4,10,10.0,343690,25.6,9935,6.9,551,15.7,93,8.7
"08013","5","512110","78","0","2015","4","","Boulder County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",42,111,118,122,2895505,280304,6077,1904,"",1.48,0.37,0.38,0.41,0.30,0.39,0.21,0.78,"",7,20.0,-18,-14.0,-2,-1.7,-5,-3.9,22820,0.8,12586,4.7,963,18.8,141,8.0
"08014","5","512110","78","0","2015","1","N","Broomfield County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08014","5","512110","78","0","2015","2","N","Broomfield County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08014","5","512110","78","0","2015","3","N","Broomfield County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08014","5","512110","78","0","2015","4","N","Broomfield County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08029","5","512110","78","0","2015","1","N","Delta County, Colorado","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
