"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"06033","5","512110","78","0","2017","2","N","Lake County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06033","5","512110","78","0","2017","3","N","Lake County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06033","5","512110","78","0","2017","4","N","Lake County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","512110","78","0","2017","1","","Los Angeles County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4767,95571,130028,96784,3054529664,778819471,46464259,2187,"",5.68,14.56,16.09,14.17,16.52,17.52,11.51,1.10,"",45,1.0,-28983,-23.3,-1079,-0.8,-33071,-25.5,32226751,1.1,-87591902,-10.1,-605156,-1.3,378,20.9
"06037","5","512110","78","0","2017","2","","Los Angeles County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5391,91288,109186,89079,2651305455,287895558,17298770,2113,"",6.05,13.39,14.58,13.28,15.94,22.89,14.88,1.16,"",586,12.2,-46175,-33.6,-30630,-21.9,-42087,-32.1,-60878355,-2.2,-85491360,-22.9,-3547553,-17.0,581,37.9
"06037","5","512110","78","0","2017","3","","Los Angeles County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5557,103302,107391,94217,2763349307,281703006,16884706,2091,"",6.12,14.59,14.16,13.45,15.70,23.42,13.92,1.12,"",673,13.8,-20878,-16.8,-20396,-16.0,-32338,-25.6,-144740622,-5.0,-29619359,-9.5,-1066099,-5.9,318,17.9
"06037","5","512110","78","0","2017","4","","Los Angeles County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5642,94698,99600,96924,3980159493,253856103,14923725,3154,"",6.11,12.97,13.07,13.41,15.41,21.05,12.69,1.17,"",653,13.1,-30886,-24.6,-30745,-23.6,-31614,-24.6,63718007,1.6,-18025031,-6.6,-1392754,-8.5,803,34.2
"06039","5","512110","78","0","2017","1","N","Madera County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06039","5","512110","78","0","2017","2","N","Madera County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06039","5","512110","78","0","2017","3","N","Madera County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06039","5","512110","78","0","2017","4","N","Madera County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06041","5","512110","78","0","2017","1","","Marin County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",47,175,173,168,3868070,1176545,60635,1730,"",2.17,1.01,0.82,0.93,0.73,1.00,0.59,0.79,"",-4,-7.8,-39,-18.2,-37,-17.6,-34,-16.8,-622481,-13.9,-267616,-18.5,-16557,-21.4,75,4.5
"06041","5","512110","78","0","2017","2","","Marin County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",52,181,177,167,4067012,200150,8558,1788,"",2.27,1.00,0.89,0.92,0.81,0.65,0.31,0.86,"",2,4.0,-23,-11.3,-29,-14.1,-42,-20.1,-732637,-15.3,-19453,-8.9,-1977,-18.8,-1,-0.1
"06041","5","512110","78","0","2017","3","","Marin County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",53,186,189,183,4616916,222610,10001,1909,"",2.28,1.00,0.94,1.00,0.93,0.70,0.33,0.95,"",4,8.2,-33,-15.1,-17,-8.3,-12,-6.2,132617,3.0,23214,11.6,-1128,-10.1,240,14.4
"06041","5","512110","78","0","2017","4","","Marin County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",54,192,191,190,6142670,145173,5488,2474,"",2.30,1.01,0.96,1.01,0.88,0.51,0.21,0.89,"",4,8.0,-4,-2.0,7,3.8,15,8.6,-243361,-3.8,13100,9.9,85,1.6,-181,-6.8
"06045","5","512110","78","0","2017","1","N","Mendocino County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06045","5","512110","78","0","2017","2","N","Mendocino County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06045","5","512110","78","0","2017","3","N","Mendocino County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06045","5","512110","78","0","2017","4","N","Mendocino County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06051","5","512110","78","0","2017","1","N","Mono County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06051","5","512110","78","0","2017","2","N","Mono County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06051","5","512110","78","0","2017","3","N","Mono County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06051","5","512110","78","0","2017","4","N","Mono County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06053","5","512110","78","0","2017","1","","Monterey County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,31,28,29,405375,184335,9064,1063,"",0.55,0.12,0.09,0.11,0.08,0.12,0.06,0.72,"",0,0.0,3,10.7,0,0.0,3,11.5,71972,21.6,11920,6.9,-396,-4.2,125,13.3
"06053","5","512110","78","0","2017","2","","Monterey County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,31,31,34,515878,37227,1571,1240,"",0.52,0.10,0.09,0.11,0.09,0.04,0.01,0.87,"",-1,-7.1,5,19.2,12,63.2,6,21.4,154727,42.8,16820,82.4,671,74.6,98,8.6
"06053","5","512110","78","0","2017","3","","Monterey County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,33,32,30,398904,176464,9581,969,"",0.51,0.10,0.09,0.09,0.06,0.21,0.09,0.66,"",-2,-13.3,3,10.0,3,10.3,1,3.4,-42023,-9.5,152575,638.7,8964,1452.8,-187,-16.2
"06053","5","512110","78","0","2017","4","","Monterey County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,31,31,32,3190180,13634,475,7832,"",0.50,0.09,0.09,0.11,0.41,0.03,0.01,4.13,"",-2,-13.3,1,3.3,0,0.0,1,3.2,449916,16.4,4256,45.4,77,19.3,958,13.9
"06055","5","512110","78","0","2017","1","N","Napa County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06055","5","512110","78","0","2017","2","N","Napa County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06055","5","512110","78","0","2017","3","N","Napa County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06055","5","512110","78","0","2017","4","","Napa County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,12,12,11,190516,23545,787,1256,"",0.36,0.09,0.09,0.09,0.05,0.12,0.04,0.56,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06057","5","512110","78","0","2017","1","","Nevada County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,3,3,3,37000,20000,641,949,"",0.63,0.06,0.05,0.06,0.04,0.07,0.02,0.71,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06057","5","512110","78","0","2017","2","","Nevada County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,5,5,4,38100,4200,126,628,"",0.60,0.10,0.10,0.08,0.04,0.05,0.01,0.46,"",0,0.0,1,25.0,2,66.7,1,33.3,11350,42.4,-550,-11.6,-129,-50.6,11,1.8
"06057","5","512110","78","0","2017","3","","Nevada County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,4,5,5,38100,0,0,628,"",0.59,0.08,0.09,0.10,0.04,0.00,0.00,0.45,"",0,0.0,0,0.0,1,25.0,1,25.0,-2650,-6.5,-3250,-100.0,-202,-100.0,-156,-19.9
"06057","5","512110","78","0","2017","4","N","Nevada County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06059","5","512110","78","0","2017","1","","Orange County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",147,691,684,702,15709005,4719756,227863,1745,"",0.71,0.29,0.23,0.28,0.23,0.27,0.14,0.87,"",4,2.8,36,5.5,17,2.5,-2,-0.3,204786,1.3,1990609,72.9,96954,74.1,-21,-1.2
"06059","5","512110","78","0","2017","2","","Orange County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",176,746,795,739,18064100,963451,42763,1828,"",0.80,0.30,0.29,0.30,0.30,0.21,0.10,1.00,"",30,20.5,21,2.9,84,11.8,13,1.8,1865426,11.5,143250,17.5,3480,8.9,99,5.7
"06059","5","512110","78","0","2017","3","","Orange County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",185,774,741,709,14167546,687625,33692,1470,"",0.83,0.30,0.27,0.28,0.22,0.15,0.07,0.79,"",38,25.9,30,4.0,33,4.7,17,2.5,-244888,-1.7,171306,33.2,8670,34.6,-81,-5.2
"06059","5","512110","78","0","2017","4","","Orange County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",187,736,732,778,21297912,784638,33649,2188,"",0.82,0.28,0.26,0.30,0.25,0.17,0.08,0.89,"",39,26.4,10,1.4,19,2.7,37,5.0,4173162,24.4,207635,36.0,8000,31.2,375,20.7
"06061","5","512110","78","0","2017","1","N","Placer County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06061","5","512110","78","0","2017","2","N","Placer County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06061","5","512110","78","0","2017","3","N","Placer County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06061","5","512110","78","0","2017","4","N","Placer County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06065","5","512110","78","0","2017","1","N","Riverside County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",28,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",4,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06065","5","512110","78","0","2017","2","N","Riverside County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",33,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",6,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06065","5","512110","78","0","2017","3","N","Riverside County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",35,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",8,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06065","5","512110","78","0","2017","4","N","Riverside County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",36,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",8,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06067","5","512110","78","0","2017","1","","Sacramento County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",19,78,69,75,1101900,478282,21700,1145,"",0.19,0.08,0.06,0.07,0.04,0.09,0.04,0.61,"",1,5.6,-18,-18.8,-23,-25.0,-16,-17.6,-194661,-15.0,-121314,-20.2,-8744,-28.7,73,6.8
"06067","5","512110","78","0","2017","2","","Sacramento County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",21,68,79,82,1097094,130197,4841,1106,"",0.20,0.07,0.07,0.08,0.05,0.08,0.03,0.62,"",2,10.5,-30,-30.6,-19,-19.4,4,5.1,-116920,-9.6,-5565,-4.1,-1035,-17.6,84,8.2
"06067","5","512110","78","0","2017","3","","Sacramento County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",23,77,78,82,1070938,83414,2655,1043,"",0.21,0.07,0.07,0.08,0.04,0.06,0.02,0.57,"",4,21.1,9,13.2,-4,-4.9,1,1.2,-148572,-12.2,-30178,-26.6,-1552,-36.9,-175,-14.4
"06067","5","512110","78","0","2017","4","","Sacramento County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",25,78,77,77,1267976,55124,2291,1261,"",0.23,0.07,0.07,0.07,0.04,0.04,0.02,0.54,"",5,25.0,-17,-17.9,-6,-7.2,-9,-10.5,-294725,-18.9,-43775,-44.3,-1869,-44.9,-105,-7.7
"06071","5","512110","78","0","2017","1","","San Bernardino County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,12,13,11,167936,74392,2678,1077,"",0.14,0.01,0.01,0.01,0.01,0.01,0.00,0.75,"N",2,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06071","5","512110","78","0","2017","2","N","San Bernardino County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",18,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",7,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06071","5","512110","78","0","2017","3","","San Bernardino County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",20,19,20,18,316750,24309,871,1282,"",0.18,0.02,0.02,0.02,0.01,0.01,0.00,0.91,"",8,66.7,10,111.1,7,53.8,9,100.0,188572,147.1,16334,204.8,388,80.3,328,34.4
"06071","5","512110","78","0","2017","4","N","San Bernardino County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",20,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",8,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06073","5","512110","78","0","2017","1","","San Diego County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",119,292,301,295,4541302,1845996,76322,1180,"",0.63,0.14,0.11,0.13,0.08,0.13,0.06,0.62,"",2,1.7,-4,-1.4,-5,-1.6,-15,-4.8,672732,17.4,-36982,-2.0,-7530,-9.0,201,20.5
"06073","5","512110","78","0","2017","2","","San Diego County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",137,339,352,355,5139459,579531,22006,1134,"",0.68,0.15,0.14,0.16,0.10,0.16,0.07,0.64,"",14,11.4,11,3.4,26,8.0,33,10.2,700082,15.8,63678,12.3,-149,-0.7,84,8.0
"06073","5","512110","78","0","2017","3","","San Diego County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",139,398,384,339,5577317,438190,20631,1148,"",0.68,0.17,0.15,0.15,0.10,0.12,0.06,0.63,"",16,13.0,32,8.7,34,9.7,23,7.3,-205757,-3.6,5858,1.4,-1016,-4.7,-145,-11.2
"06073","5","512110","78","0","2017","4","","San Diego County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",140,339,343,333,5688182,375040,15227,1293,"",0.67,0.14,0.14,0.14,0.07,0.11,0.04,0.53,"",18,14.8,18,5.6,-5,-1.4,1,0.3,140141,2.5,78037,26.3,3058,25.1,14,1.1
"06075","5","512110","78","0","2017","1","","San Francisco County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",119,929,908,915,26429488,6465251,336914,2216,"",1.13,0.87,0.69,0.82,0.47,0.76,0.42,0.60,"",5,4.4,75,8.8,-34,-3.6,78,9.3,3197414,13.8,222426,3.6,-14811,-4.2,180,8.8
"06075","5","512110","78","0","2017","2","","San Francisco County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",130,911,901,888,23516157,772978,35979,2010,"",1.17,0.82,0.74,0.81,0.50,0.44,0.22,0.64,"",12,10.2,32,3.6,2,0.2,-40,-4.3,1707826,7.8,-645784,-45.5,-30305,-45.7,150,8.1
"06075","5","512110","78","0","2017","3","","San Francisco County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",133,869,876,861,23428287,832501,40797,2075,"",1.18,0.75,0.70,0.75,0.47,0.34,0.17,0.65,"",15,12.7,-29,-3.2,-28,-3.1,-40,-4.4,-311922,-1.3,62865,8.2,-2174,-5.1,48,2.4
"06075","5","512110","78","0","2017","4","","San Francisco County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",137,871,864,843,31733828,528581,24212,2841,"",1.20,0.73,0.69,0.71,0.45,0.28,0.13,0.64,"",17,14.2,-41,-4.5,-75,-8.0,-92,-9.8,-3016842,-8.7,-274784,-34.2,-19426,-44.5,-37,-1.3
"06077","5","512110","78","0","2017","1","N","San Joaquin County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06077","5","512110","78","0","2017","2","N","San Joaquin County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06077","5","512110","78","0","2017","3","N","San Joaquin County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06077","5","512110","78","0","2017","4","N","San Joaquin County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","512110","78","0","2017","1","","San Luis Obispo County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,31,30,29,221403,153922,7844,568,"",0.55,0.18,0.14,0.16,0.06,0.15,0.09,0.40,"N",-3,-23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","512110","78","0","2017","2","","San Luis Obispo County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,30,29,32,226383,55166,3221,574,"",0.52,0.16,0.14,0.17,0.06,0.16,0.10,0.41,"N",-3,-23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","512110","78","0","2017","3","","San Luis Obispo County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,33,37,33,430716,56850,3366,965,"",0.52,0.17,0.18,0.17,0.12,0.17,0.11,0.69,"N",-3,-23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","512110","78","0","2017","4","","San Luis Obispo County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,41,43,42,401132,34054,1704,735,"",0.51,0.21,0.21,0.22,0.08,0.11,0.06,0.40,"",-3,-23.1,10,32.3,11,34.4,13,44.8,6401,1.6,11017,47.8,650,61.7,-255,-25.8
"06081","5","512110","78","0","2017","1","","San Mateo County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",35,1035,1018,1037,75476019,8028966,434330,5637,"",0.72,1.72,1.38,1.66,2.28,1.58,0.97,1.45,"",5,16.7,-8,-0.8,-37,-3.5,-17,-1.6,4283044,6.0,452333,6.0,-24679,-5.4,425,8.2
"06081","5","512110","78","0","2017","2","","San Mateo County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",38,887,872,884,30088832,907492,33471,2627,"",0.74,1.42,1.28,1.43,1.07,0.89,0.36,0.78,"",6,18.8,-178,-16.7,-187,-17.7,-202,-18.6,-8169123,-21.4,260679,40.3,-3860,-10.3,-123,-4.5
"06081","5","512110","78","0","2017","3","","San Mateo County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",39,874,844,805,31111594,806919,30465,2846,"",0.74,1.34,1.21,1.26,1.04,0.73,0.28,0.82,"N",8,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","5","512110","78","0","2017","4","","San Mateo County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",39,819,814,828,28014281,664760,25199,2627,"",0.73,1.23,1.17,1.26,0.69,0.63,0.25,0.56,"N",7,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06083","5","512110","78","0","2017","1","N","Santa Barbara County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",23,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0,"N",-2,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06083","5","512110","78","0","2017","2","N","Santa Barbara County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",28,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",2,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06083","5","512110","78","0","2017","3","N","Santa Barbara County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",3,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06083","5","512110","78","0","2017","4","N","Santa Barbara County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",2,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
